"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"yongledian_aq",2017-01-10 14:00:00,119,39.5121951219512,93,2.8,2,35,"14","1","3","2017","4",479,139.214285714286,3,-3.7325,1027.5725,39.275,9.97,"SW",105,45.2682926829261,23
"yongledian_aq",2017-01-10 15:00:00,113,40.0975609756098,93,2.7,2,26,"15","1","3","2017","4",464,139.821428571429,2,-4.065,1027.55,39.095,8.975,"SW",6,43.9593495934953,66
"yongledian_aq",2017-01-10 16:00:00,127,40.6829268292683,77,4.2,2,16,"16","1","3","2017","4",392,140.428571428571,2,-4.4025,1027.3725,40.0575,8.48,"SW",8,42.6504065040644,66
"yongledian_aq",2017-01-10 17:00:00,116,41.2682926829268,77,3.5,2,15,"17","1","3","2017","4",363,141.035714285714,2,-4.7375,1027.195,41.02,8,"SW",8,41.3414634146335,61
"yongledian_aq",2017-01-10 18:00:00,112,41.8536585365854,78,3.5,2,16,"18","1","3","2017","4",346,141.642857142857,2,-5.0775,1027.0175,41.9825,7.54,"W",8,40.0325203252026,60
"yongledian_aq",2017-01-10 19:00:00,94,42.4390243902439,79,2.5,2,23,"19","1","3","2017","4",366,142.25,3,-5.405,1026.71,43.325,7.25,"W",10,38.7235772357717,62
"yongledian_aq",2017-01-10 20:00:00,91,43.0243902439024,74,1.7,2,20,"20","1","3","2017","4",397,142.857142857143,6,-5.7325,1026.405,44.67,6.9625,"E",12,37.4146341463408,49
"yongledian_aq",2017-01-10 21:00:00,108,43.609756097561,79,1.7,2,23,"21","1","3","2017","4",374,143.464285714286,6,-6.065,1026.105,46.015,6.6775,"E",11,36.1056910569099,39
"yongledian_aq",2017-01-10 22:00:00,124,44.1951219512195,78,1.8,2,29,"22","1","3","2017","4",324,144.071428571428,7,-6.215,1025.8375,46.295,6.3075,"E",12,34.796747967479,43
"yongledian_aq",2017-01-10 23:00:00,133,44.780487804878,80,2.2,2,32,"23","1","3","2017","4",360,144.678571428571,6,-6.3625,1025.57,46.575,5.9775,"SE",14,33.4878048780482,46
"yongledian_aq",2017-01-11 00:00:00,140,45.3658536585366,78,2.5,2,30,"0","1","4","2017","4",369,145.285714285714,5,-6.515,1025.305,46.855,5.7025,"S",9,32.1788617886173,46
"yongledian_aq",2017-01-11 01:00:00,156,45.9512195121951,79,2.9,2,50,"1","1","4","2017","4",379,145.892857142857,6,-4.2325,1025.0775,39.785,6.06,"S",16,30.8699186991864,42
"yongledian_aq",2017-01-11 02:00:00,177,46.5365853658537,93,0.3,2,83,"2","1","4","2017","4",394,146.5,8,-1.955,1024.845,32.72,6.45,"S",12,29.5609756097555,57
"yongledian_aq",2017-01-11 03:00:00,224,47.1219512195122,104,3.4,6,94,"3","1","4","2017","4",392,147.107142857143,13,0.325,1024.615,25.6525,6.8575,"S",10,28.2520325203246,69
"yongledian_aq",2017-01-11 04:00:00,213,47.7073170731707,109,0.3,13,87,"4","1","4","2017","4",414,147.714285714286,17,1.6525,1023.9475,23.22,7.0175,"SE",16,26.9430894308937,71
"yongledian_aq",2017-01-11 05:00:00,198,48.2926829268293,122,1.05991894269909,25,83,"5","1","4","2017","4",456,148.321428571428,19,2.9825,1023.2875,20.785,7.26,"SE",18,25.6341463414629,70
"yongledian_aq",2017-01-11 06:00:00,169,48.8780487804878,108,1.06503718253536,32,67,"6","1","4","2017","4",442,148.928571428571,21,4.3075,1022.6225,18.3525,7.5675,"SE",15,24.3252032520321,69
"yongledian_aq",2017-01-11 07:00:00,154,49.4634146341463,94,1.07015542237163,33,50,"7","1","4","2017","4",405,149.535714285714,27,2.5375,1022.115,21.525,7.3,"E",12,23.0162601626012,69
"yongledian_aq",2017-01-11 08:00:00,135,50.0487804878049,93,1.0752736622079,40,50,"8","1","4","2017","4",413,150.142857142857,21,0.77,1021.6075,24.7025,7.265,"E",14,21.7073170731704,69
"yongledian_aq",2017-01-11 09:00:00,134,50.6341463414634,110,1.08039190204417,26,46,"9","1","4","2017","4",383,150.75,17,-1.0025,1021.1,27.875,7.4625,"E",12,20.3983739837395,63
"yongledian_aq",2017-01-11 10:00:00,127,51.2195121951219,125,1.08551014188044,1,51,"10","1","4","2017","4",369,151.357142857143,6,-1.235,1021.27,29.4275,6.7475,"E",39,19.0894308943086,42
"yongledian_aq",2017-01-11 11:00:00,155,51.8048780487805,135,1.09062838171671,6,48,"11","1","4","2017","4",313,151.964285714286,6,-1.4675,1021.4375,30.9775,8.3925,"E",82,17.7804878048777,16
"yongledian_aq",2017-01-11 12:00:00,192,52.390243902439,133,1.09574662155299,9,50,"12","1","4","2017","4",277,152.571428571429,4,-1.7025,1021.61,32.5275,11.4175,"NE",82,16.4715447154468,19
"yongledian_aq",2017-01-11 13:00:00,198,52.9756097560975,138,1.10086486138926,12,51,"13","1","4","2017","4",226,153.178571428571,3,-2.0475,1021.755,36.2575,11.6175,"E",111,15.162601626016,21
"yongledian_aq",2017-01-11 14:00:00,214,53.5609756097561,124,1.10598310122553,9,48,"14","1","4","2017","4",184,153.785714285714,2,-2.3975,1021.8975,39.9875,11.8225,"E",136,13.8536585365851,13
"yongledian_aq",2017-01-11 15:00:00,228,54.1463414634146,130,1.1111013410618,12,40,"15","1","4","2017","4",147,154.392857142857,2,-2.7425,1022.0425,43.72,12.0275,"E",153,12.5447154471543,13
"yongledian_aq",2017-01-11 16:00:00,208,54.7317073170732,120,1.11621958089807,1,41,"16","1","4","2017","4",139,155,3,-3.01,1022.07,45.1375,12.455,"E",168,11.2357723577234,18
"yongledian_aq",2017-01-11 17:00:00,128,55.3170731707317,110,1.12133782073434,12,33,"17","1","4","2017","4",149,167,2,-3.2775,1022.1075,46.555,13.0025,"E",183,9.92682926829252,8
"yongledian_aq",2017-01-11 18:00:00,79,55.9024390243902,96,1.12645606057061,1,28.5,"18","1","4","2017","4",147,165.691056910569,2,-3.5475,1022.14,47.9725,13.6575,"E",121,8.61788617886162,13
"yongledian_aq",2017-01-11 19:00:00,73,56.4878048780488,90,1.13157430040688,1,24,"19","1","4","2017","4",166,164.382113821138,3,-3.8775,1022.0825,47.885,13.4825,"E",62.5,7.30894308943078,49
"yongledian_aq",2017-01-11 20:00:00,61,57.0731707317073,94,1.13669254024315,1,33,"20","1","4","2017","4",184,163.073170731707,5,-4.2075,1022.0225,47.7975,13.3475,"NE",4,6,50
"yongledian_aq",2017-01-11 21:00:00,64,57.6585365853658,74,1.14181078007943,9,16,"21","1","4","2017","4",212,161.764227642276,6,-4.535,1021.9625,47.71,13.2625,"NE",4,11.5,55
"yongledian_aq",2017-01-11 22:00:00,54,58.2439024390244,76,1.1469290199157,1,25,"22","1","4","2017","4",244,160.455284552845,5,-4.8325,1021.9475,47.4675,11.89,"NE",7,17,55
"yongledian_aq",2017-01-11 23:00:00,39,58.8292682926829,85,1.15204725975197,12,21,"23","1","4","2017","4",298,159.146341463415,3,-5.13,1021.9325,47.2225,10.525,"NE",6,22.5,33
"yongledian_aq",2017-01-12 00:00:00,41,59.4146341463415,86,1.15716549958824,9,20,"0","1","5","2017","4",319,157.837398373984,3,-5.4175,1021.915,46.98,9.1775,"NE",13,28,6
"yongledian_aq",2017-01-12 01:00:00,52,60,91,1.16228373942451,6,35,"1","1","5","2017","4",314,156.528455284553,3,-3.1925,1021.395,40.7825,8.005,"NE",10,25,27
"yongledian_aq",2017-01-12 02:00:00,92,61.5714285714286,92,1.16740197926078,6,56,"2","1","5","2017","4",320,155.219512195122,5,-0.965,1020.8675,34.5875,6.995,"NE",15,19,29
"yongledian_aq",2017-01-12 03:00:00,64,63.1428571428571,71,1.17252021909705,26,48.5,"3","1","5","2017","4",327,153.910569105691,10,1.26,1020.3475,28.3875,6.225,"NE",15,16.6666666666667,32
"yongledian_aq",2017-01-12 04:00:00,58,64.7142857142857,69,1.17763845893332,37,41,"4","1","5","2017","4",324,152.60162601626,19,2.29,1019.6275,26.8525,6.2525,"E",9,14.3333333333333,54
"yongledian_aq",2017-01-12 05:00:00,50,66.2857142857143,62,1.18275669876959,39,27,"5","1","5","2017","4",260,151.292682926829,16,3.3175,1018.9025,25.315,7.9325,"E",7,12,65
"yongledian_aq",2017-01-12 06:00:00,41,67.8571428571429,60,1.18787493860586,36,34,"6","1","5","2017","4",212,149.983739837398,20,4.345,1018.18,23.78,10.4975,"E",6,15,67
"yongledian_aq",2017-01-12 07:00:00,55,69.4285714285714,61,1.19299317844214,45,26,"7","1","5","2017","4",197,148.674796747967,27,2.8375,1017.77,28.7675,10.3575,"E",8,21,67
"yongledian_aq",2017-01-12 08:00:00,63,71,64,1.19811141827841,54,29,"8","1","5","2017","4",183,147.365853658536,26,1.3325,1017.365,33.7625,10.5325,"E",24,36,61
"yongledian_aq",2017-01-12 09:00:00,59,72.5714285714286,60,1.20322965811468,45,31,"9","1","5","2017","4",182,146.056910569106,18,-0.1725,1016.955,38.755,11.005,"E",73,36.5853658536585,53
"yongledian_aq",2017-01-12 10:00:00,73,74.1428571428571,93,1.20834789795095,18,28,"10","1","5","2017","4",192,144.747967479675,4,-0.5575,1017.33,38.6675,9.2,"E",66,37.1707317073171,37
"yongledian_aq",2017-01-12 11:00:00,93,75.7142857142857,115,1.21346613778722,9,37,"11","1","5","2017","4",219,143.439024390244,4,-0.9475,1017.705,38.58,9.5625,"SE",74,37.7560975609756,24
"yongledian_aq",2017-01-12 12:00:00,135,77.2857142857143,109,1.21858437762349,8,44,"12","1","5","2017","4",280,142.130081300813,6,-1.33,1018.0825,38.49,11.8975,"SE",85,38.3414634146341,6
"yongledian_aq",2017-01-12 13:00:00,153,78.8571428571429,107,1.22370261745976,12,49,"13","1","5","2017","4",257,140.821138211382,4,-1.5125,1018.445,38.7675,13.525,"S",93,38.9268292682927,2
"yongledian_aq",2017-01-12 14:00:00,140,80.4285714285714,103,1.22882085729603,17,49,"14","1","5","2017","4",274,139.512195121951,7,-1.6925,1018.8075,39.0425,15.51,"S",119,39.5121951219512,2
"yongledian_aq",2017-01-12 15:00:00,47,82,76,1.2339390971323,30,28,"15","1","5","2017","4",333,138.20325203252,6,-1.8725,1019.1725,39.32,17.73,"SW",113,40.0975609756098,2
"yongledian_aq",2017-01-12 16:00:00,55,67.75,88,1.23905733696858,8,33,"16","1","5","2017","4",315,136.894308943089,6,-2.4325,1019.835,39.3425,16.455,"SW",127,40.6829268292683,2
"yongledian_aq",2017-01-12 17:00:00,31,53.5,71,1.24417557680485,22,30,"17","1","5","2017","4",338,135.585365853658,6,-2.99,1020.4875,39.365,15.2625,"SW",116,41.2682926829268,2
"yongledian_aq",2017-01-12 18:00:00,16,39.25,39,1.24929381664112,58,21,"18","1","5","2017","4",339,134.276422764228,5,-3.545,1021.145,39.39,14.165,"SW",112,41.8536585365854,2
"yongledian_aq",2017-01-12 19:00:00,13,25,27,1.25441205647739,68,11,"19","1","5","2017","4",330,132.967479674797,4,-4.055,1021.5725,39.4025,13.4725,"SW",94,42.4390243902439,2
"yongledian_aq",2017-01-12 20:00:00,6,10,27,1.25953029631366,72,7,"20","1","5","2017","4",326,131.658536585366,9,-4.5625,1022.0025,39.415,12.9225,"SW",91,43.0243902439024,2
"yongledian_aq",2017-01-12 21:00:00,5,41,15,1.26464853614993,74,6,"21","1","5","2017","4",321,130.349593495935,8,-5.07,1022.4275,39.425,12.515,"S",108,43.609756097561,2
"yongledian_aq",2017-01-12 22:00:00,6,99,23,1.2697667759862,74,10,"22","1","5","2017","4",317,129.040650406504,7,-5.36,1022.96,38.2275,12.5325,"SW",124,44.1951219512195,2
"yongledian_aq",2017-01-12 23:00:00,14,44,24,1.27488501582247,60,17,"23","1","5","2017","4",321,127.731707317073,5,-5.65,1023.4925,37.0325,12.57,"SW",133,44.780487804878,2
"yongledian_aq",2017-01-13 00:00:00,14,38.5,32,1.28000325565874,64,10,"0","1","6","2017","4",314,126.422764227642,5,-5.9375,1024.0275,35.84,12.6175,"SW",140,45.3658536585366,2
"yongledian_aq",2017-01-13 01:00:00,7,33,21,1.28512149549501,71,18,"1","1","6","2017","4",340,125.113821138211,5,-4.465,1024.4525,30.3025,17.11,"SW",156,45.9512195121951,2
"yongledian_aq",2017-01-13 02:00:00,17,45,23,1.29023973533129,79,6,"2","1","6","2017","4",365,123.80487804878,5,-2.99,1024.8825,24.765,21.925,"SW",177,46.5365853658537,2
"yongledian_aq",2017-01-13 03:00:00,15,43,18,1.29535797516756,82,10,"3","1","6","2017","4",355,122.495934959349,4,-1.5175,1025.3075,19.2275,26.8925,"SW",224,47.1219512195122,6
"yongledian_aq",2017-01-13 04:00:00,7,22,22,1.30047621500383,79,11,"4","1","6","2017","4",271,121.186991869918,8,-0.675,1024.99,17.2,25.295,"SW",213,47.7073170731707,13
"yongledian_aq",2017-01-13 05:00:00,5,20,16,1.3055944548401,71,9,"5","1","6","2017","4",207,119.878048780488,18,0.1675,1024.67,15.1675,23.7075,"SW",198,48.2926829268293,25
"yongledian_aq",2017-01-13 06:00:00,9,17,16,1.31071269467637,71,19,"6","1","6","2017","4",191,118.569105691057,27,1.01,1024.35,13.14,22.1225,"SW",169,48.8780487804878,32
"yongledian_aq",2017-01-13 07:00:00,7,21,21,1.31583093451264,75,17,"7","1","6","2017","4",176,117.260162601626,33,-0.0825,1024.36,14.525,18.735,"SW",154,49.4634146341463,33
"yongledian_aq",2017-01-13 08:00:00,7,21.6209677419355,26,1.32094917434891,55,16.3,"8","1","6","2017","4",161,115.951219512195,30,-1.175,1024.36,15.905,15.38,"SW",135,50.0487804878049,40
"yongledian_aq",2017-01-13 09:00:00,11,22.241935483871,31,1.32606741418518,64,15.6,"9","1","6","2017","4",165,114.642276422764,20,-2.2725,1024.365,17.29,12.1125,"S",134,50.6341463414634,26
"yongledian_aq",2017-01-13 10:00:00,13,22.8629032258065,60,1.33118565402145,36,14.9,"10","1","6","2017","4",167,113.333333333333,4,-3.045,1024.865,18.5825,12.5175,"S",127,51.2195121951219,1
"yongledian_aq",2017-01-13 11:00:00,33,23.4838709677419,77,1.33630389385773,22,14.2,"11","1","6","2017","4",206,112.024390243902,6,-3.82,1025.3625,19.8775,12.9525,"S",155,51.8048780487805,6
"yongledian_aq",2017-01-13 12:00:00,18,24.1048387096774,64,1.341422133694,36,13.5,"12","1","6","2017","4",249,110.715447154471,6,-4.5925,1025.865,21.1725,13.4125,"NE",192,52.390243902439,9
"yongledian_aq",2017-01-13 13:00:00,27,24.7258064516129,63,1.34654037353027,38,12.8,"13","1","6","2017","4",265,109.40650406504,7,-4.9025,1026.4125,22.4925,13.3875,"NE",198,52.9756097560975,12
"yongledian_aq",2017-01-13 14:00:00,24,25.3467741935484,41,1.35165861336654,36,12.1,"14","1","6","2017","4",277,108.097560975609,7,-5.21,1026.96,23.8125,13.3675,"NE",214,53.5609756097561,9
"yongledian_aq",2017-01-13 15:00:00,20,25.9677419354839,53,1.35677685320281,39,11.4,"15","1","6","2017","4",318,106.788617886179,9,-5.5225,1027.51,25.1325,13.3575,"NE",228,54.1463414634146,12
"yongledian_aq",2017-01-13 16:00:00,17,26.5887096774194,51,1.36189509303908,37,10.7,"16","1","6","2017","4",300,105.479674796748,6,-5.9075,1027.845,25.545,13.5625,"N",208,54.7317073170732,1
"yongledian_aq",2017-01-13 17:00:00,14,27.2096774193548,52,1.36701333287535,25,10,"17","1","6","2017","4",363,104.170731707317,11,-6.29,1028.19,25.955,13.7825,"N",128,55.3170731707317,12
"yongledian_aq",2017-01-13 18:00:00,24,27.8306451612903,60,1.37213157271162,35,14,"18","1","6","2017","4",349,102.861788617886,8,-6.6725,1028.53,26.37,14.0025,"N",79,55.9024390243902,1
