"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"beibuxinqu_aq",2017-01-10 14:00:00,84,216,106,0.2,4,7,"14","1","3","2017","4",252,252.65,5,-5.81,994.44,38.1625,7.4225,"NW",11,14.875,46
"beibuxinqu_aq",2017-01-10 15:00:00,63,210,113,1.8,4,10,"15","1","3","2017","4",236,254.3,5,-6.1775,994.3775,39.235,7.6725,"NW",13,14,48
"beibuxinqu_aq",2017-01-10 16:00:00,69,235,117,1.8,3,11,"16","1","3","2017","4",251,255.95,4,-6.4025,994.1725,39.2575,7.51,"NW",8,30,46
"beibuxinqu_aq",2017-01-10 17:00:00,73,192,123,1.9,3,11,"17","1","3","2017","4",243,257.6,4,-6.62,993.97,39.2825,7.365,"N",8,24,43
"beibuxinqu_aq",2017-01-10 18:00:00,78,180,122,0.2,3,11,"18","1","3","2017","4",223,259.25,4,-6.8375,993.765,39.305,7.24,"N",17,18,40
"beibuxinqu_aq",2017-01-10 19:00:00,85,171,124,2.2,3,11,"19","1","3","2017","4",234,260.9,4,-7.0725,993.465,39.705,7.0775,"N",11,17.25,45
"beibuxinqu_aq",2017-01-10 20:00:00,86,187,127,2.3,3,11,"20","1","3","2017","4",228,262.55,3.99491866444614,-7.305,993.165,40.1025,6.9125,"N",13,16.5,45
"beibuxinqu_aq",2017-01-10 21:00:00,90,160,128,2.4,3,13,"21","1","3","2017","4",227,264.2,4,-7.535,992.8625,40.5025,6.75,"NE",8,15.75,47
"beibuxinqu_aq",2017-01-10 22:00:00,102,159,132,2.5,3,14,"22","1","3","2017","4",218,265.85,4,-7.525,992.6375,40.6625,7.18,"NE",10,15,52
"beibuxinqu_aq",2017-01-10 23:00:00,88,125,133,2.6,3,12,"23","1","3","2017","4",214,267.5,4,-7.515,992.41,40.8175,7.6125,"E",9,14.25,53
"beibuxinqu_aq",2017-01-11 00:00:00,77,102,136,2.8,3,12,"0","1","4","2017","4",226,269.15,4,-7.505,992.18,40.9775,8.045,"SE",14,13.5,54
"beibuxinqu_aq",2017-01-11 01:00:00,88,120,149,3.1,3,11,"1","1","4","2017","4",230,270.8,3,-5.025,992.0075,35.0825,7.6125,"SE",17,12.75,51
"beibuxinqu_aq",2017-01-11 02:00:00,85,100,163,3.1,3,14,"2","1","4","2017","4",310,272.45,3,-2.54,991.83,29.19,7.185,"SE",12,12,56
"beibuxinqu_aq",2017-01-11 03:00:00,68,75,164,2.8,4,28,"3","1","4","2017","4",254,274.1,5,-0.0575,991.6525,23.2975,6.77,"SE",8,15.2,59
"beibuxinqu_aq",2017-01-11 04:00:00,72,76,157,2.5,5,28,"4","1","4","2017","4",212,275.75,6,1.1875,991.0425,21.5975,8.3975,"SE",13,18.4,63
"beibuxinqu_aq",2017-01-11 05:00:00,45,50,139,2.61498746490467,20,19,"5","1","4","2017","4",244,277.4,8,2.4325,990.4325,19.8925,10.0425,"SE",12,21.6,65
"beibuxinqu_aq",2017-01-11 06:00:00,25,24,127,2.62044885795941,36,17,"6","1","4","2017","4",110,279.05,27,3.675,989.8175,18.1925,11.695,"SE",17,24.8,59
"beibuxinqu_aq",2017-01-11 07:00:00,19,26,99,2.62591025101416,55,20,"7","1","4","2017","4",153,280.7,38,1.72,989.4975,22.91,10.3375,"SE",22,28,50
"beibuxinqu_aq",2017-01-11 08:00:00,28,39,72,2.6313716440689,62,19,"8","1","4","2017","4",279,282.35,41,-0.2375,989.1775,27.63,9.045,"SE",28,38,42
"beibuxinqu_aq",2017-01-11 09:00:00,33,40,62,2.63683303712365,66,17,"9","1","4","2017","4",280,284,33,-2.1925,988.8575,32.3525,7.855,"E",41,50,36
"beibuxinqu_aq",2017-01-11 10:00:00,35,50,50,2.64229443017839,52,11,"10","1","4","2017","4",281,315,19,-2.5475,989.0725,35.7975,9.17,"E",43,52,33
"beibuxinqu_aq",2017-01-11 11:00:00,27,68,64,2.64775582323314,42,11,"11","1","4","2017","4",281,286,12,-2.8975,989.2875,39.2425,10.5175,"E",42,112,21
"beibuxinqu_aq",2017-01-11 12:00:00,59,118,83,2.65321721628788,30,10,"12","1","4","2017","4",262,268,8,-3.25,989.5,42.6925,11.885,"NE",51,105,10
"beibuxinqu_aq",2017-01-11 13:00:00,41,109,95,2.65867860934263,24,8,"13","1","4","2017","4",244,290.25,6,-3.5025,989.59,44.1125,11.7,"NE",66,114,4
"beibuxinqu_aq",2017-01-11 14:00:00,31,60,75,2.66414000239738,32,16,"14","1","4","2017","4",240,312.5,5,-3.755,989.6775,45.54,11.5225,"NE",70,110,4
"beibuxinqu_aq",2017-01-11 15:00:00,31,72,84,2.66960139545212,36,9,"15","1","4","2017","4",266,334.75,4,-4.0075,989.7625,46.96,11.3425,"NE",51,63,7
"beibuxinqu_aq",2017-01-11 16:00:00,28,38,60,2.67506278850687,43,14,"16","1","4","2017","4",338,357,4,-4.275,989.765,47.3275,11.46,"NE",61,102,9
"beibuxinqu_aq",2017-01-11 17:00:00,20,37,56,2.68052418156161,46,19,"17","1","4","2017","4",333,339,4,-4.54,989.765,47.695,11.59,"E",17,64.5,28
"beibuxinqu_aq",2017-01-11 18:00:00,21,37,51,2.68598557461636,41,12,"18","1","4","2017","4",334,354.5,4,-4.81,989.7625,48.0675,11.735,"E",9,27,40
"beibuxinqu_aq",2017-01-11 19:00:00,29,48,63,2.6914469676711,30,14,"19","1","4","2017","4",367,370,4,-5.1125,989.6675,48.7875,11.625,"E",7,18,44
"beibuxinqu_aq",2017-01-11 20:00:00,25,29,64,2.69690836072585,39.3947049937311,12,"20","1","4","2017","4",368,385.5,4,-5.42,989.57,49.505,11.52,"E",9,16.5,46.1606648930826
"beibuxinqu_aq",2017-01-11 21:00:00,24,24.5,42,2.70236975378059,50,14,"21","1","4","2017","4",379,401,4,-5.7225,989.4725,50.225,11.41,"E",6,15,48
"beibuxinqu_aq",2017-01-11 22:00:00,24,20,46,2.70783114683534,43,19,"22","1","4","2017","4",345,396.365853658537,4,-5.89,989.3675,50.3125,10.9375,"E",9,13.5,56
"beibuxinqu_aq",2017-01-11 23:00:00,19,20,39,2.71329253989009,49,18,"23","1","4","2017","4",298,391.731707317073,4,-6.0575,989.2625,50.3975,10.475,"E",3,12,59
"beibuxinqu_aq",2017-01-12 00:00:00,25,20,24,2.71875393294483,50,12,"0","1","5","2017","4",290,387.09756097561,4,-6.225,989.1575,50.485,10.035,"E",3,10.5,62
"beibuxinqu_aq",2017-01-12 01:00:00,27,25,26,2.72421532599958,66,21,"1","1","5","2017","4",317,382.463414634146,4,-4.0275,988.595,43.255,8.6725,"SE",8,9,62
"beibuxinqu_aq",2017-01-12 02:00:00,20,26,27,2.72967671905432,70,16,"2","1","5","2017","4",314,377.829268292683,4,-1.8275,988.03,36.0225,7.3575,"SE",7,7.5,63
"beibuxinqu_aq",2017-01-12 03:00:00,23,27,29,2.73513811210907,80,18,"3","1","5","2017","4",247,373.195121951219,4,0.375,987.4675,28.795,6.1325,"SE",3,6,62
"beibuxinqu_aq",2017-01-12 04:00:00,30,26.3333333333333,30,2.74059950516381,80,9,"4","1","5","2017","4",248,368.560975609756,6,1.36,986.755,26.1575,7.795,"SE",7,11,59
"beibuxinqu_aq",2017-01-12 05:00:00,21,25.6666666666667,30,2.74606089821856,86,9,"5","1","5","2017","4",251,363.926829268293,10,2.35,986.0425,23.5225,9.6275,"SE",6,16,58
"beibuxinqu_aq",2017-01-12 06:00:00,32,25,25,2.75152229127331,105,14,"6","1","5","2017","4",261,359.292682926829,12,3.335,985.3275,20.89,11.545,"SE",4,20,60
"beibuxinqu_aq",2017-01-12 07:00:00,27,38,26,2.75698368432805,107,17,"7","1","5","2017","4",283,354.658536585366,14,1.58,985.0925,25.11,10.105,"SE",5,14,58
"beibuxinqu_aq",2017-01-12 08:00:00,33,51,33,2.7624450773828,87,9,"8","1","5","2017","4",243,350.024390243902,17,-0.1775,984.8525,29.33,8.6825,"SE",13,13,57
"beibuxinqu_aq",2017-01-12 09:00:00,40,46,30,2.76790647043754,83,16,"9","1","5","2017","4",234,345.390243902439,17,-1.935,984.6175,33.5525,7.2925,"SE",6,12,58
"beibuxinqu_aq",2017-01-12 10:00:00,27,59,29,2.77336786349229,65,15,"10","1","5","2017","4",238,340.756097560975,14,-2.25,985.0825,34.65,8.1175,"SE",14,27,48
"beibuxinqu_aq",2017-01-12 11:00:00,27,56,35,2.77882925654703,51,9,"11","1","5","2017","4",241,336.121951219512,12,-2.5625,985.5475,35.75,9.705,"SE",11,24,41
"beibuxinqu_aq",2017-01-12 12:00:00,29,48,37,2.78429064960178,59,17,"12","1","5","2017","4",235.670975866336,331.487804878049,9.99820941076357,-2.8775,986.01,36.8475,11.7075,"S",40,104,15
"beibuxinqu_aq",2017-01-12 13:00:00,22,82,23,2.78975204265652,60,18,"13","1","5","2017","4",230,326.853658536585,8,-3.1525,986.2975,38.805,12.425,"S",51,136,7
"beibuxinqu_aq",2017-01-12 14:00:00,16,49,18,2.79521343571127,51,12,"14","1","5","2017","4",244.426879262346,322.219512195122,5.74770114739278,-3.4275,986.58,40.76,13.1975,"S",84,216,4
"beibuxinqu_aq",2017-01-12 15:00:00,12,30,23,2.80067482876602,56,12,"15","1","5","2017","4",261,317.585365853658,4,-3.7025,986.865,42.7175,14.0025,"S",63,210,4
"beibuxinqu_aq",2017-01-12 16:00:00,16,17.5,26,2.80613622182076,57,14,"16","1","5","2017","4",182,312.951219512195,4,-4.415,987.3575,42.05,12.8875,"S",69,235,3
"beibuxinqu_aq",2017-01-12 17:00:00,14,5,20,2.81159761487551,57,12,"17","1","5","2017","4",166,308.317073170732,5,-5.1225,987.85,41.385,11.7825,"S",73,192,3
"beibuxinqu_aq",2017-01-12 18:00:00,19,46,37,2.81705900793025,47,13,"18","1","5","2017","4",157,303.682926829268,5,-5.835,988.3425,40.72,10.6925,"E",78,180,3
"beibuxinqu_aq",2017-01-12 19:00:00,7,40,49,2.822520400985,44,16,"19","1","5","2017","4",155,299.048780487805,5,-6.2475,988.6975,40.325,10.635,"NE",85,171,3
"beibuxinqu_aq",2017-01-12 20:00:00,22,31,46,2.82798179403974,46,4,"20","1","5","2017","4",149,294.414634146341,4.50293699407556,-6.6625,989.0525,39.9375,10.58,"NE",86,187,3
"beibuxinqu_aq",2017-01-12 21:00:00,20,23,43,2.83344318709449,61,8,"21","1","5","2017","4",151,289.780487804878,4,-7.0725,989.41,39.545,10.525,"NE",90,160,3
"beibuxinqu_aq",2017-01-12 22:00:00,10,21,38,2.83890458014924,63,12,"22","1","5","2017","4",145,285.146341463415,4,-7.34,989.91,39.435,10.665,"NE",102,159,3
"beibuxinqu_aq",2017-01-12 23:00:00,19,19.3333333333333,26,2.84436597320398,68,14,"23","1","5","2017","4",178,280.512195121951,4,-7.6075,990.4125,39.3275,10.8225,"NE",88,125,3
"beibuxinqu_aq",2017-01-13 00:00:00,13,17.6666666666667,27,2.84982736625873,71,4,"0","1","6","2017","4",160,275.878048780488,4,-7.8725,990.915,39.22,10.9875,"NE",77,102,3
"beibuxinqu_aq",2017-01-13 01:00:00,17,16,26,2.85528875931347,71,17,"1","1","6","2017","4",172,271.243902439024,4,-6.2175,991.34,32.655,14.6475,"E",88,120,3
