"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-10 00:00:00,"KF1",8.69999999998782,15.8999999999843,NA,"14","1","3","2017","4",8.6999999999965,15.8999999999955,3.8525,1006.0225,92.2,18.6125,"NW",8.69999999999051,15.8999999999878
2017-01-10 01:00:00,"KF1",8.69999999998776,15.8999999999843,NA,"15","1","3","2017","4",8.69999999999644,15.8999999999954,4.0725,1005.66,91.3725,19.5525,"NW",8.69999999999046,15.8999999999878
2017-01-10 02:00:00,"KF1",8.69999999998771,15.8999999999842,NA,"16","1","3","2017","4",8.69999999999638,15.8999999999954,4.295,1005.3,90.5425,20.5175,"W",8.6999999999904,15.8999999999877
2017-01-10 03:00:00,"KF1",8.69999999998765,15.8999999999841,NA,"17","1","3","2017","4",8.69999999999633,15.8999999999953,4.5225,1004.935,89.7175,21.5075,"W",8.69999999999034,15.8999999999876
2017-01-10 04:00:00,"KF1",8.6999999999876,15.8999999999841,NA,"18","1","3","2017","4",8.69999999999627,15.8999999999952,4.2275,1004.8525,89.94,21.0775,"W",8.69999999999029,15.8999999999875
2017-01-10 05:00:00,"KF1",8.69999999998754,15.899999999984,NA,"19","1","3","2017","4",8.69999999999621,15.8999999999952,3.935,1004.765,90.17,20.6475,"W",8.69999999999023,15.8999999999875
2017-01-10 06:00:00,"KF1",8.69999999998748,15.8999999999839,NA,"20","1","3","2017","4",8.69999999999616,15.8999999999951,3.6425,1004.6775,90.3975,20.2225,"W",8.69999999999017,15.8999999999874
2017-01-10 07:00:00,"KF1",8.69999999998743,15.8999999999838,NA,"21","1","3","2017","4",8.6999999999961,15.899999999995,3.89,1004.8925,90.1675,20.67,"W",8.69999999999012,15.8999999999873
2017-01-10 08:00:00,"KF1",8.69999999998737,15.8999999999838,NA,"22","1","3","2017","4",8.69999999999605,15.8999999999949,4.1375,1005.1075,89.9375,21.1425,"W",8.69999999999006,15.8999999999872
2017-01-10 09:00:00,"KF1",8.69999999998732,15.8999999999837,NA,"23","1","3","2017","4",8.69999999999599,15.8999999999949,4.385,1005.32,89.7075,21.635,"W",8.69999999999001,15.8999999999872
2017-01-10 10:00:00,"KF1",8.69999999998726,15.8999999999836,NA,"0","1","4","2017","4",8.69999999999593,15.8999999999948,5.175,1005.67,87.73,20.8775,"W",8.69999999998995,15.8999999999871
2017-01-10 11:00:00,"KF1",8.6999999999872,15.8999999999835,NA,"1","1","4","2017","4",8.69999999999587,15.8999999999947,5.9625,1006.0225,85.755,20.2425,"W",8.69999999998989,15.899999999987
2017-01-10 12:00:00,"KF1",8.69999999998715,15.8999999999835,NA,"2","1","4","2017","4",8.69999999999582,15.8999999999946,6.75,1006.3725,83.7775,19.7425,"W",8.69999999998984,15.899999999987
2017-01-10 13:00:00,"KF1",8.69999999998709,15.8999999999834,NA,"3","1","4","2017","4",8.69999999999576,15.8999999999946,6.8675,1006.435,84.7425,17.4125,"W",8.69999999998978,15.8999999999869
2017-01-10 14:00:00,"KF1",8.69999999998704,15.8999999999833,NA,"4","1","4","2017","4",8.69999999999571,15.8999999999945,6.98,1006.495,85.71,15.245,"W",8.69999999998972,15.8999999999868
2017-01-10 15:00:00,"KF1",8.69999999998698,15.8999999999833,NA,"5","1","4","2017","4",8.69999999999565,15.8999999999944,7.0925,1006.5625,86.67,13.315,"W",8.69999999998967,15.8999999999867
2017-01-10 16:00:00,"KF1",8.69999999998692,15.8999999999832,NA,"6","1","4","2017","4",8.69999999999559,15.8999999999944,6.515,1006.8325,89.365,12.765,"W",8.69999999998961,15.8999999999867
2017-01-10 17:00:00,"KF1",8.69999999998687,15.8999999999831,NA,"7","1","4","2017","4",8.69999999999554,15.8999999999943,5.9325,1007.1075,92.0575,12.54,"W",8.69999999998956,15.8999999999866
2017-01-10 18:00:00,"KF1",8.69999999998681,15.899999999983,NA,"8","1","4","2017","4",8.69999999999548,15.8999999999942,5.355,1007.38,94.7525,12.655,"W",8.6999999999895,15.8999999999865
2017-01-10 19:00:00,"KF1",8.69999999998675,15.899999999983,NA,"9","1","4","2017","4",8.69999999999542,15.8999999999941,5.5225,1007.245,95.2525,13.1525,"W",8.69999999998945,15.8999999999865
2017-01-10 20:00:00,"KF1",8.6999999999867,15.8999999999829,NA,"10","1","4","2017","4",8.69999999999537,15.8999999999941,5.685,1007.105,95.7525,13.695,"W",8.69999999998939,15.8999999999864
2017-01-10 21:00:00,"KF1",8.69999999998664,15.8999999999828,NA,"11","1","4","2017","4",8.69999999999531,15.899999999994,5.8525,1006.97,96.25,14.2825,"W",8.69999999998933,15.8999999999863
2017-01-10 22:00:00,"KF1",8.69999999998659,15.8999999999827,NA,"12","1","4","2017","4",8.69999999999525,15.8999999999939,5.6675,1006.8275,96.5375,14.4625,"W",8.69999999998928,15.8999999999862
2017-01-10 23:00:00,"KF1",8.69999999998653,15.8999999999827,NA,"13","1","4","2017","4",8.6999999999952,15.8999999999938,5.4875,1006.6825,96.8175,14.71,"W",8.69999999998922,15.8999999999862
2017-01-11 00:00:00,"KF1",8.69999999998648,15.8999999999826,NA,"14","1","4","2017","4",8.69999999999514,15.8999999999938,5.3,1006.5425,97.105,15.025,"W",8.69999999998917,15.8999999999861
