"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"fangshan_aq",2017-01-10 14:00:00,128,219,93,2.9,3,35,"14","1","3","2017","4",623,791,4,-3.8225,1017.605,36.335,7.575,"W",32,18.2921348314607,32
"fangshan_aq",2017-01-10 15:00:00,157,179,87,3.3,3,25,"15","1","3","2017","4",593,833,4,-4.1625,1017.495,36.2275,6.88,"W",119,15.5280898876405,19
"fangshan_aq",2017-01-10 16:00:00,134,145,81,2.8,2,24,"16","1","3","2017","4",558,715,5,-4.57,1017.2725,36.865,6.05,"W",77,12.7640449438202,18
"fangshan_aq",2017-01-10 17:00:00,118,125,74,3.2,3,23,"17","1","3","2017","4",586,742,5,-4.9775,1017.0475,37.5,5.225,"NW",7,10,61
"fangshan_aq",2017-01-10 18:00:00,98,111.25,67,2.5,2,20,"18","1","3","2017","4",615,777,4,-5.3875,1016.8225,38.135,4.41,"N",8,11.9166666666667,62
"fangshan_aq",2017-01-10 19:00:00,87,97.5,63,2.4,2,18,"19","1","3","2017","4",578,620,4,-5.735,1016.5125,38.97,3.8175,"NE",12,13.8333333333334,43
"fangshan_aq",2017-01-10 20:00:00,65,83.75,57,1.7,3,16,"20","1","3","2017","4",581,639,4.97089083630811,-6.085,1016.205,39.8025,3.2475,"NE",8,15.75,44
"fangshan_aq",2017-01-10 21:00:00,67,70,58,1.8,2,13,"21","1","3","2017","4",555,580,6,-6.435,1015.8975,40.64,2.715,"E",7,17.6666666666667,36
"fangshan_aq",2017-01-10 22:00:00,68,101,62,2.5,2,13,"22","1","3","2017","4",490,567.666666666667,5,-6.545,1015.6525,40.7425,2.625,"E",8,19.5833333333334,42
"fangshan_aq",2017-01-10 23:00:00,76,84,64,3.4,2,12,"23","1","3","2017","4",485,555.333333333333,5,-6.6525,1015.4075,40.8425,2.6025,"E",8,21.5,40
"fangshan_aq",2017-01-11 00:00:00,75,79,60,2.8,2,14,"0","1","4","2017","4",500,543,6,-6.765,1015.165,40.94,2.6475,"SE",8,23.4166666666667,40
"fangshan_aq",2017-01-11 01:00:00,70,79,62,2.2,4,21,"1","1","4","2017","4",562,642,6,-4.145,1014.975,34.5075,2.535,"S",11,25.3333333333333,31
"fangshan_aq",2017-01-11 02:00:00,72,100,64,1.9,8,29,"2","1","4","2017","4",546,622,7,-1.5325,1014.7875,28.0775,2.43,"S",15,27.25,32
"fangshan_aq",2017-01-11 03:00:00,79,101,64,1.6,15,32,"3","1","4","2017","4",498,564,8,1.0875,1014.5975,21.6425,2.3325,"S",16,29.1666666666667,48
"fangshan_aq",2017-01-11 04:00:00,82,108,64,1.4,26,39,"4","1","4","2017","4",595,545.529411764706,13,2.1025,1013.9925,20.1925,1.7475,"S",12,31.0833333333333,51
"fangshan_aq",2017-01-11 05:00:00,115,128,81,1.57298534762636,28,177,"5","1","4","2017","4",627,527.058823529412,19,3.1225,1013.3875,18.7375,2.015,"S",29,33,51
"fangshan_aq",2017-01-11 06:00:00,119,87,77,1.57105318391948,38,220,"6","1","4","2017","4",609,508.588235294118,18,4.14,1012.785,17.285,2.9375,"SE",38,48.3333333333333,55
"fangshan_aq",2017-01-11 07:00:00,13,46,67,1.56912102021261,50,105,"7","1","4","2017","4",510,490.117647058824,14,2.055,1012.325,21.12,2.7475,"SE",39,63.6666666666667,58
"fangshan_aq",2017-01-11 08:00:00,2,5,64,1.56718885650573,42,105,"8","1","4","2017","4",533,471.647058823529,9,-0.0275,1011.865,24.9575,2.645,"SE",56,79,43
"fangshan_aq",2017-01-11 09:00:00,73,80.5,69,1.56525669279885,48,29,"9","1","4","2017","4",544,453.176470588235,5,-2.1125,1011.405,28.795,2.645,"E",53,94.3333333333333,41
"fangshan_aq",2017-01-11 10:00:00,108,156,96,1.56332452909198,13,37,"10","1","4","2017","4",527,434.705882352941,4,-2.0975,1011.56,30.005,1.93,"E",74,109.666666666667,33
"fangshan_aq",2017-01-11 11:00:00,143,194,111,1.5613923653851,3,47,"11","1","4","2017","4",539,416.235294117647,4,-2.0825,1011.72,31.2175,4.81,"NE",99,125,19
"fangshan_aq",2017-01-11 12:00:00,141,191,118,1.55946020167823,2,45,"12","1","4","2017","4",552,397.764705882353,4,-2.065,1011.8725,32.4275,8.0375,"NE",136,158,12
"fangshan_aq",2017-01-11 13:00:00,129,175,105,1.55752803797135,10,50,"13","1","4","2017","4",503,379.294117647059,3,-2.255,1012,34.4225,8.1875,"NE",167,192,6
"fangshan_aq",2017-01-11 14:00:00,135,149,107,1.55559587426448,10,40,"14","1","4","2017","4",478,360.823529411765,4,-2.45,1012.125,36.415,8.355,"NE",186,201,3
"fangshan_aq",2017-01-11 15:00:00,89,115,88,1.5536637105576,9,27,"15","1","4","2017","4",443,342.352941176471,4,-2.64,1012.25,38.4125,8.54,"NE",199,218,2
"fangshan_aq",2017-01-11 16:00:00,67,81,93,1.55173154685073,9,38,"16","1","4","2017","4",321,323.882352941176,3,-2.93,1012.2525,39.6625,8.6325,"NE",199,210,3
"fangshan_aq",2017-01-11 17:00:00,69,73,80,1.54979938314385,6,31,"17","1","4","2017","4",269,305.411764705882,3,-3.215,1012.255,40.9175,8.77,"NE",60,148.5,56
"fangshan_aq",2017-01-11 18:00:00,62,65,84,1.54786721943698,1,27,"18","1","4","2017","4",208,286.941176470588,2,-3.5075,1012.26,42.1675,8.9425,"NE",7,87,69
"fangshan_aq",2017-01-11 19:00:00,67,73,86,1.5459350557301,6,26,"19","1","4","2017","4",202,268.470588235294,3,-3.93,1012.2225,43.5775,8.3275,"NE",7,86,72
"fangshan_aq",2017-01-11 20:00:00,70,74,80,1.54400289202323,9.44523614557083,21,"20","1","4","2017","4",215,250,3,-4.35,1012.1825,44.9875,7.7325,"NE",5,55,71.7646838960078
"fangshan_aq",2017-01-11 21:00:00,68,94,72,1.54207072831635,13,27,"21","1","4","2017","4",292,251.5,3,-4.7725,1012.145,46.4,7.16,"NE",4,6,70
"fangshan_aq",2017-01-11 22:00:00,63,68,65,1.54013856460947,7,31,"22","1","4","2017","4",269,253,3,-5.12,1012.0975,47.585,5.9925,"NE",3,16,69
"fangshan_aq",2017-01-11 23:00:00,61,79,66,1.5382064009026,10,25,"23","1","4","2017","4",250,254.5,3,-5.47,1012.0475,48.7725,4.845,"N",3,26,63
"fangshan_aq",2017-01-12 00:00:00,64,105,83,1.53627423719572,7,34,"0","1","5","2017","4",251,256,3,-5.82,1011.9975,49.9625,3.7275,"N",4,36,47
"fangshan_aq",2017-01-12 01:00:00,76,139,99,1.53434207348885,12,30,"1","1","5","2017","4",248,253.23595505618,3,-3.4225,1011.485,42.9325,2.605,"N",6,46,52
"fangshan_aq",2017-01-12 02:00:00,100,147,102,1.53240990978197,16,49,"2","1","5","2017","4",263,250.47191011236,4,-1.025,1010.9775,35.91,2.9775,"NE",3,56,52
"fangshan_aq",2017-01-12 03:00:00,90,120,96,1.5304777460751,25,53,"3","1","5","2017","4",269,247.707865168539,5,1.3725,1010.4675,28.8825,4.445,"NE",3,66,57
"fangshan_aq",2017-01-12 04:00:00,95,92,75,1.52854558236822,37,35,"4","1","5","2017","4",259,244.943820224719,6,2.19,1009.7725,27.1775,5.7825,"NE",5,76,71
"fangshan_aq",2017-01-12 05:00:00,86,94,73,1.52661341866135,39,33,"5","1","5","2017","4",244,242.179775280899,9,3.005,1009.08,25.475,7.26,"E",51,86,57
"fangshan_aq",2017-01-12 06:00:00,102,96,75,1.52468125495447,48,48,"6","1","5","2017","4",193,239.415730337079,15,3.8225,1008.385,23.7775,8.8075,"SE",101,130,63
