"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-10 00:00:00,"CD1",8.8,14.6,43.5,"14","1","3","2017","4",6.3,10.5,3.8125,1006.325,92.38,18.2475,"NW",27.5,24.3
2017-01-10 01:00:00,"CD1",7.3,12.2,40,"15","1","3","2017","4",4.1,10,4.03,1005.9575,91.61,19.29,"W",23.9,24.3
2017-01-10 02:00:00,"CD1",6,13.1,34.3,"16","1","3","2017","4",9.9,11.6,4.255,1005.5875,90.8375,20.3625,"W",18.9,19.3
2017-01-10 03:00:00,"CD1",6.6,10.6,39.6,"17","1","3","2017","4",13.3,15.6,4.4775,1005.2175,90.07,21.465,"W",18.6,18.8
2017-01-10 04:00:00,"CD1",5.9,9.3,32.1,"18","1","3","2017","4",13.4,19.3,4.19,1005.135,90.2425,21.0375,"W",21.7,21.3
2017-01-10 05:00:00,"CD1",6.1,10.2,41.5,"19","1","3","2017","4",13.8,16.2,3.905,1005.0525,90.42,20.6125,"W",21.5,22.7
2017-01-10 06:00:00,"CD1",6.2,11.5,51.1,"20","1","3","2017","4",12.2,15.1,3.6175,1004.965,90.595,20.1875,"W",21.8,21.4
2017-01-10 07:00:00,"CD1",6.9,13.1,65,"21","1","3","2017","4",14.8,12.3,3.8825,1005.1775,90.32,20.71,"W",23.3,24.2
2017-01-10 08:00:00,"CD1",8.7,16.9,70.6,"22","1","3","2017","4",11.1,16.3,4.1425,1005.385,90.0425,21.2575,"W",24.5,23.7
2017-01-10 09:00:00,"CD1",11.3,25,66.1,"23","1","3","2017","4",12.4,9.9,4.4075,1005.595,89.77,21.8275,"W",22.4,25.7
2017-01-10 10:00:00,"CD1",10.8,17,59.4,"0","1","4","2017","4",5.9,9.5,5.1475,1005.95,88.01,20.87,"W",24.5,27
2017-01-10 11:00:00,"CD1",8,18.5,42.5,"1","1","4","2017","4",8,6.8,5.885,1006.3075,86.2525,20.02,"W",23.9,24.1
2017-01-10 12:00:00,"CD1",11.6,18.9,45.4,"2","1","4","2017","4",6.9,7.6,6.6225,1006.6675,84.4925,19.3,"W",21.1,23.3
2017-01-10 13:00:00,"CD1",11.6,19.7,43.1,"3","1","4","2017","4",7.2,9.2,6.7625,1006.7325,85.28,17.2225,"W",20.7,21.5
2017-01-10 14:00:00,"CD1",13.1,16.6,45.6,"4","1","4","2017","4",5.1,8.9,6.8975,1006.8,86.07,15.2975,"W",17,19.8
2017-01-10 15:00:00,"CD1",15.3,27.7,50.2,"5","1","4","2017","4",6.3,7.7,7.0375,1006.8675,86.8575,13.58,"W",17,17.1
2017-01-10 16:00:00,"CD1",16.3,26.5,69.9,"6","1","4","2017","4",6.7,8.8,6.3875,1007.15,89.565,12.8625,"W",16.2,15.5
2017-01-10 17:00:00,"CD1",12.3,28.1,74.3,"7","1","4","2017","4",11.2,8.6,5.735,1007.4325,92.28,12.5025,"W",18.5,20.6
2017-01-10 18:00:00,"CD1",17.6,28.5,81.7,"8","1","4","2017","4",7.6,10,5.0875,1007.715,94.9875,12.5275,"W",12.8,11.9
2017-01-10 19:00:00,"CD1",15.5,32.9,81,"9","1","4","2017","4",10.4,10.5,5.3775,1007.5825,95.2775,13.1125,"W",19.7,21.1
2017-01-10 20:00:00,"CD1",16.7,25.2,74,"10","1","4","2017","4",10.9,15,5.6675,1007.445,95.5675,13.74,"W",18.4,19.2
2017-01-10 21:00:00,"CD1",24.2,26,71.2,"11","1","4","2017","4",9.8,20.2,5.9575,1007.31,95.8525,14.415,"W",21.3,21.7
2017-01-10 22:00:00,"CD1",19.4,26.2,64.9,"12","1","4","2017","4",13.3,24.6,5.7125,1007.16,96.315,14.51,"W",22.5,20.3
2017-01-10 23:00:00,"CD1",22.2,19.8,55.9,"13","1","4","2017","4",14.9,47.9,5.47,1007.0075,96.775,14.67,"W",24,23.1
2017-01-11 00:00:00,"CD1",20.1,19.2,46.7,"14","1","4","2017","4",16.6,80.2,5.225,1006.8575,97.235,14.8975,"W",19.1,17.4
2017-01-11 01:00:00,"CD1",11.9,13.7,28.2,"15","1","4","2017","4",16.3,74.7,5.4025,1006.085,97.155,16.295,"W",16.9,15.1
2017-01-11 02:00:00,"CD1",16.1,12.4,23.1,"16","1","4","2017","4",16.3,79.5,5.5775,1005.3075,97.0775,17.8225,"W",18.5,17.2
2017-01-11 03:00:00,"CD1",12.8,18.9,17.9,"17","1","4","2017","4",17,64.1,5.755,1004.5325,96.9975,19.4475,"W",18.2,17.3
2017-01-11 04:00:00,"CD1",13.4,19.9,18.5,"18","1","4","2017","4",15.4,67.9,6.8275,1004.3025,96.19,20.5125,"NW",20,19
2017-01-11 05:00:00,"CD1",15.7,17.8,34.6,"19","1","4","2017","4",16.6,60.8,7.9025,1004.0725,95.38,22.3625,"NW",17,13.8
2017-01-11 06:00:00,"CD1",10.7,13.6,39,"20","1","4","2017","4",15.4,51.5,8.9725,1003.84,94.5725,24.8325,"NW",14.7,12.8
2017-01-11 07:00:00,"CD1",9.5,11.8,56,"21","1","4","2017","4",19,50.3,8.9425,1004.0175,91.6375,23.8375,"NW",12.4,11.4
2017-01-11 08:00:00,"CD1",11.6,11.3,58.4,"22","1","4","2017","4",20,45.5,8.91,1004.1875,88.71,23.0575,"NW",13.6,11.8
2017-01-11 09:00:00,"CD1",9.2,10.6,50.3,"23","1","4","2017","4",12,29.3,8.8775,1004.3625,85.7775,22.505,"NW",12.5,14.3
2017-01-11 10:00:00,"CD1",11.1,14.1,37.5,"0","1","5","2017","4",9.6,26.3,8.865,1005.185,82.2525,24.51,"NW",11.2,13.3
2017-01-11 11:00:00,"CD1",9.5,22.5,34.4,"1","1","5","2017","4",10,24.1,8.85,1006.0075,78.725,26.645,"NW",11.9,13.4
2017-01-11 12:00:00,"CD1",9.4,18.1,27,"2","1","5","2017","4",10.2,19,8.835,1006.8225,75.2025,28.8825,"N",15.5,20.5
2017-01-11 13:00:00,"CD1",10.7,18.7,41.7,"3","1","5","2017","4",7.6,13.8,8.44,1007.0025,75.415,26.0825,"N",12.1,16.2
2017-01-11 14:00:00,"CD1",9.8,15.3,32.7,"4","1","5","2017","4",8.8,15.4,8.0425,1007.18,75.6275,23.3425,"N",11.7,13.7
2017-01-11 15:00:00,"CD1",9.7,17.1,34.5,"5","1","5","2017","4",10,14.8,7.6525,1007.36,75.8425,20.695,"N",13.7,12.4
2017-01-11 16:00:00,"CD1",9.9,17.4,49.7,"6","1","5","2017","4",11.5,19.1,7.1425,1008.155,76.065,21.6375,"N",11.9,13.5
2017-01-11 17:00:00,"CD1",8.5,19.9,40.7,"7","1","5","2017","4",16.6,24.9,6.635,1008.955,76.29,22.5975,"N",5.4,12.2
2017-01-11 18:00:00,"CD1",14,23.1,58.5,"8","1","5","2017","4",15.7,27.7,6.1275,1009.75,76.5125,23.58,"N",8.4,7.5
2017-01-11 19:00:00,"CD1",12.6,23.2,61.9,"9","1","5","2017","4",21.6,36.4,6.0425,1009.7425,76.1625,23.6675,"NW",8.6,10.1
2017-01-11 20:00:00,"CD1",11.2,22.1,62.1,"10","1","5","2017","4",19.4,46.7,5.9625,1009.7375,75.81,23.895,"NW",8,13.7
2017-01-11 21:00:00,"CD1",12.6,16.6,41.5,"11","1","5","2017","4",18,66.5,5.8775,1009.7325,75.46,24.2575,"NW",10.6,14.5
2017-01-11 22:00:00,"CD1",11.7,18.3,38.8,"12","1","5","2017","4",22,64.9,5.4025,1009.8625,76.5525,23.8,"NW",9.7,11.1
2017-01-11 23:00:00,"CD1",10.3,18.4,41.9,"13","1","5","2017","4",21,76.6,4.925,1009.99,77.65,23.3425,"NW",6.8,14.6
2017-01-12 00:00:00,"CD1",7.8,16.5,32.8,"14","1","5","2017","4",22.9,81.2,4.45,1010.12,78.7425,22.885,"NW",8.8,14.6
2017-01-12 01:00:00,"CD1",7.7,12.8,27.1,"15","1","5","2017","4",20.7,64.1,4.4125,1009.8275,79.2375,22.54,"NW",7.3,12.2
2017-01-12 02:00:00,"CD1",8.5,13.6,25.7,"16","1","5","2017","4",29.1,58.2,4.3775,1009.5325,79.7325,22.29,"N",6,13.1
2017-01-12 03:00:00,"CD1",7.1,13.3,20.5,"17","1","5","2017","4",42.8,62.7,4.34,1009.2425,80.2275,22.1375,"N",6.6,10.6
2017-01-12 04:00:00,"CD1",8.2,11.8,18,"18","1","5","2017","4",28.3,36.9,4.0775,1008.8025,82.33,21.1075,"N",5.9,9.3
2017-01-12 05:00:00,"CD1",7,18.7,29.7,"19","1","5","2017","4",42,53.6,3.82,1008.3625,84.4325,20.1825,"N",6.1,10.2
2017-01-12 06:00:00,"CD1",9.2,16.7,51.1,"20","1","5","2017","4",45.7,56.9,3.56,1007.925,86.535,19.3775,"N",6.2,11.5
2017-01-12 07:00:00,"CD1",11.4,18,64.5,"21","1","5","2017","4",50.2,59.8,3.9275,1006.9025,87.155,19.4825,"N",6.9,13.1
2017-01-12 08:00:00,"CD1",14.7,25.4,73.4,"22","1","5","2017","4",59.7,79.2,4.2975,1005.8825,87.7775,19.65,"N",8.7,16.9
2017-01-12 09:00:00,"CD1",12.3,33.4,83.8,"23","1","5","2017","4",58.8,75.3,4.6675,1004.8575,88.4,19.8775,"N",11.3,25
2017-01-12 10:00:00,"CD1",16.5,26.6,72.6,"0","1","6","2017","4",61.8,73.5,5.0125,1003.4125,88.705,17.175,"N",10.8,17
2017-01-12 11:00:00,"CD1",12.7,23.2,89.9,"1","1","6","2017","4",58.8,68.4,5.36,1001.96,89.015,14.4825,"N",8,18.5
2017-01-12 12:00:00,"CD1",15.9,25.2,87.3,"2","1","6","2017","4",54.8,66.2,5.705,1000.5125,89.325,11.8,"N",11.6,18.9
2017-01-12 13:00:00,"CD1",12.2,19,83.8,"3","1","6","2017","4",48.5,58.5,5.335,997.6025,91.69,7.05,"N",11.6,19.7
2017-01-12 14:00:00,"CD1",12,13.1,99.1,"4","1","6","2017","4",35.9,46.5,4.9675,994.6925,94.05,4.9525,"N",13.1,16.6
2017-01-12 15:00:00,"CD1",9.5,14,79.2,"5","1","6","2017","4",19.1,25.3,4.5975,991.78,96.415,7.96,"N",15.3,27.7
2017-01-12 16:00:00,"CD1",12.2,12.4,102.8,"6","1","6","2017","4",23.3,30.5,4.31,990.78,94.59,8.75,"N",16.3,26.5
2017-01-12 17:00:00,"CD1",12.8,16,147.7,"7","1","6","2017","4",25.5,37.2,4.0225,989.7825,92.7625,21.325,"N",12.3,28.1
2017-01-12 18:00:00,"CD1",7.1,9.4,99,"8","1","6","2017","4",22.4,36.5,3.735,988.785,90.9325,34.625,"N",17.6,28.5
2017-01-12 19:00:00,"CD1",10.3,6.3,71,"9","1","6","2017","4",20.7,31.2,3.0725,989.6375,89.6725,33.575,"E",15.5,32.9
2017-01-12 20:00:00,"CD1",10.4,12.1,51.7,"10","1","6","2017","4",22,31.2,2.415,990.49,88.42,33.2275,"SE",16.7,25.2
2017-01-12 21:00:00,"CD1",9.8,12.1,36.4,"11","1","6","2017","4",23.4,33.6,1.75,991.3425,87.16,33.61,"SE",24.2,26
2017-01-12 22:00:00,"CD1",5.1,10.3,29.6,"12","1","6","2017","4",20.4,40,1.36,992.5225,86.7575,31.17,"SE",19.4,26.2
2017-01-12 23:00:00,"CD1",3.5,6.8,22,"13","1","6","2017","4",18.1,52.8,0.96,993.7,86.355,28.94,"S",22.2,19.8
2017-01-13 00:00:00,"CD1",4.2,6.6,22.9,"14","1","6","2017","4",20.6,53.8,0.5675,994.88,85.95,26.9675,"S",20.1,19.2
2017-01-13 01:00:00,"CD1",4.4,5.7,22.5,"15","1","6","2017","4",22.3,30.5,0.4025,995.81,87.0175,25.8725,"S",11.9,13.7
2017-01-13 02:00:00,"CD1",1.9,3.1,16.6,"16","1","6","2017","4",22.5,28.6,0.24,996.74,88.085,24.835,"S",16.1,12.4
2017-01-13 03:00:00,"CD1",3,4.6,18.3,"17","1","6","2017","4",17.4,27.1,0.0775,997.675,89.1475,23.86,"S",12.8,18.9
2017-01-13 04:00:00,"CD1",4.4,5.6,14.2,"18","1","6","2017","4",19.4,25.1,0.105,998.8725,87.3825,24.19,"S",13.4,19.9
2017-01-13 05:00:00,"CD1",3.5,1.4,14.9,"19","1","6","2017","4",13.6,21,0.13,1000.0675,85.6175,24.7725,"S",15.7,17.8
2017-01-13 06:00:00,"CD1",2.1,1.4,34.3,"20","1","6","2017","4",16.8,18.4,0.1575,1001.27,83.85,25.5875,"S",10.7,13.6
2017-01-13 07:00:00,"CD1",3,4.5,40.1,"21","1","6","2017","4",15,14.8,0.3025,1001.4175,82.92,25.695,"S",9.5,11.8
2017-01-13 08:00:00,"CD1",5.3,4.1,43.8,"22","1","6","2017","4",9.3,13.1,0.4525,1001.5675,81.9825,26.4325,"S",11.6,11.3
2017-01-13 09:00:00,"CD1",6,7.2,40.6,"23","1","6","2017","4",8.5,8.4,0.595,1001.72,81.0525,27.7475,"S",9.2,10.6
2017-01-13 10:00:00,"CD1",4.6,13.4,30.3,"0","1","7","2017","4",6.6,6.9,1.9125,1002.0875,80.8,29.395,"S",11.1,14.1
2017-01-13 11:00:00,"CD1",6.7,11.2,36.4,"1","1","7","2017","4",9.1,4.7,3.225,1002.455,80.5475,32.6625,"S",9.5,22.5
2017-01-13 12:00:00,"CD1",8.2,16.8,49.7,"2","1","7","2017","4",7.1,5.4,4.54,1002.8225,80.295,37.125,"SW",9.4,18.1
