"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"fengtaihuayuan_aq",2017-01-10 14:00:00,113,157,97,2.2,3,22,"14","1","3","2017","4",577,742,9,-4.02,1019.6975,36.4625,7.1975,"SW",17,30,27
"fengtaihuayuan_aq",2017-01-10 15:00:00,125,181,101,2.7,3,23,"15","1","3","2017","4",608,791,10,-4.43,1019.6175,36.7875,6.3825,"SW",17,27,39
"fengtaihuayuan_aq",2017-01-10 16:00:00,133,165,93,2.7,3,26,"16","1","3","2017","4",645,848,12,-4.835,1019.41,37.525,5.555,"SW",16,24,41
"fengtaihuayuan_aq",2017-01-10 17:00:00,127,169,88,2.7,2,24,"17","1","3","2017","4",592,842,11,-5.24,1019.2,38.2625,4.7375,"N",13,21,49
"fengtaihuayuan_aq",2017-01-10 18:00:00,123,181,87,3.1,2,22,"18","1","3","2017","4",596,848,11,-5.65,1018.9875,39.0025,3.9325,"NE",14,18,44
"fengtaihuayuan_aq",2017-01-10 19:00:00,96,146,83,0.3,2,22,"19","1","3","2017","4",611,795,10,-5.995,1018.6875,39.795,3.4175,"NE",12,18.5,43
"fengtaihuayuan_aq",2017-01-10 20:00:00,62,120,78,2.3,3,21,"20","1","3","2017","4",614,755,10,-6.335,1018.3875,40.59,2.9125,"E",11,19,50
"fengtaihuayuan_aq",2017-01-10 21:00:00,50,92,66,2.4,3,19,"21","1","3","2017","4",591,674,11,-6.6825,1018.09,41.3875,2.44,"E",8,19.5,49
"fengtaihuayuan_aq",2017-01-10 22:00:00,37,86,67,2.1,3,17,"22","1","3","2017","4",622,700,10,-6.77,1017.8475,41.445,2.5075,"E",8,20,45
"fengtaihuayuan_aq",2017-01-10 23:00:00,38,89,68,0.2,3,16,"23","1","3","2017","4",586,647,10,-6.855,1017.6025,41.505,2.635,"E",7,20.5,39
