"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-10 00:00:00,"TH4",4.8,12.6,41.6,"14","1","3","2017","4",11.5631996897738,17.2,3.76,1006.365,92.6075,17.875,"NW",21.9,20.8
2017-01-10 01:00:00,"TH4",1.5,9.7,35.9,"15","1","3","2017","4",11.8789614630157,16,3.9625,1005.99,91.9175,19,"W",21.4,33.3
2017-01-10 02:00:00,"TH4",6,8.9,33.8,"16","1","3","2017","4",12.1947232362576,10.9,4.1725,1005.6075,91.225,20.16,"W",25.7,21.5
2017-01-10 03:00:00,"TH4",4.7,11,29.5,"17","1","3","2017","4",12.5104850094995,15.9,4.3775,1005.2325,90.535,21.3525,"W",23.9,22.2
2017-01-10 04:00:00,"TH4",0.7,9.8,32.1,"18","1","3","2017","4",12.8262467827414,18.5,4.12,1005.1475,90.6125,21.0025,"W",21.4,29.8
2017-01-10 05:00:00,"TH4",1.8,10.2,48.3,"19","1","3","2017","4",13.1420085559833,20.1,3.8625,1005.065,90.69,20.6575,"W",21.4,23.7
2017-01-10 06:00:00,"TH4",6.4,10.9,55.9,"20","1","3","2017","4",13.4577703292253,16.9,3.605,1004.9775,90.765,20.3125,"W",23.6,35.2
2017-01-10 07:00:00,"TH4",7.8,14.6,84.8,"21","1","3","2017","4",13.7735321024672,12.3,3.88,1005.185,90.4375,20.9275,"W",21.7,28.1
2017-01-10 08:00:00,"TH4",9.4,13,87.4,"22","1","3","2017","4",14.0892938757091,10.2,4.15,1005.3875,90.11,21.57,"W",20.8,27.4
2017-01-10 09:00:00,"TH4",9,19.1,102,"23","1","3","2017","4",14.405055648951,13.9,4.4225,1005.595,89.785,22.24,"W",22.7,19.8
2017-01-10 10:00:00,"TH4",9.8,13,90.3,"0","1","4","2017","4",14.7208174221929,9.5,5.1425,1005.955,88.1225,21.1925,"W",24.6,28.4
2017-01-10 11:00:00,"TH4",9.7,25,76.8,"1","1","4","2017","4",15.0365791954348,7.7,5.8575,1006.3175,86.46,20.25,"W",19.7,25.5
2017-01-10 12:00:00,"TH4",9.9,16.9,80.1,"2","1","4","2017","4",15.3523409686768,7.8,6.575,1006.68,84.7975,19.4325,"W",21,30.1
2017-01-10 13:00:00,"TH4",13.5,26.1,67.5,"3","1","4","2017","4",15.6681027419187,7.1,6.7125,1006.755,85.5425,17.415,"W",15.4,16.7
2017-01-10 14:00:00,"TH4",5,25.9,74,"4","1","4","2017","4",15.9838645151606,10.9,6.845,1006.83,86.29,15.5375,"W",17.8,24.6
2017-01-10 15:00:00,"TH4",12.3,15.1,86.3,"5","1","4","2017","4",16.2996262884025,11.1,6.985,1006.905,87.0375,13.855,"W",14.9,14.8
2017-01-10 16:00:00,"TH4",11.8,27.5,100,"6","1","4","2017","4",16.6153880616444,19.1,6.2875,1007.1975,89.7375,13.035,"W",19.7,36.5
2017-01-10 17:00:00,"TH4",14.9,22.8,106.7,"7","1","4","2017","4",16.9311498348864,13.9,5.585,1007.4925,92.44,12.59,"W",15.6,24.9
2017-01-10 18:00:00,"TH4",11.5,24.6,93.1,"8","1","4","2017","4",17.2469116081283,14.6,4.89,1007.7825,95.14,12.555,"W",14.2,17.8
2017-01-10 19:00:00,"TH4",16.1,20.7,74.8,"9","1","4","2017","4",17.5626733813702,12.2,5.255,1007.6525,95.2875,13.165,"W",12.8,12.1
2017-01-10 20:00:00,"TH4",16.1,13.6,74.6,"10","1","4","2017","4",17.8784351546121,8.7,5.6225,1007.52,95.435,13.82,"W",16.2,22.6
2017-01-10 21:00:00,"TH4",12.5,14.2,60.2,"11","1","4","2017","4",18.194196927854,42.4,5.99,1007.3875,95.58,14.52,"W",15.7,23.4
2017-01-10 22:00:00,"TH4",10.5,19.1,58.4,"12","1","4","2017","4",18.5099587010959,21.3,5.7175,1007.2275,96.1725,14.585,"W",19.3,23.2
2017-01-10 23:00:00,"TH4",8,28,46.2,"13","1","4","2017","4",18.8257204743379,19.6,5.4425,1007.0725,96.76,14.7175,"W",25,32.6
2017-01-11 00:00:00,"TH4",10.3,20.1,37.1,"14","1","4","2017","4",19.1414822475798,32.2,5.17,1006.9125,97.35,14.9075,"W",19.4,20.9
2017-01-11 01:00:00,"TH4",7.8,10.8,25,"15","1","4","2017","4",19.4572440208217,29.2,5.3725,1006.1425,97.2425,16.42,"W",16,23.3
2017-01-11 02:00:00,"TH4",4,24.3,22.3,"16","1","4","2017","4",19.7730057940636,24.9,5.575,1005.37,97.135,18.025,"W",10.8,15.6
2017-01-11 03:00:00,"TH4",9.5,24.7,19.2,"17","1","4","2017","4",20.0887675673055,26.8,5.7775,1004.6,97.025,19.695,"W",13.9,16.6
2017-01-11 04:00:00,"TH4",9.6,17.7,21.3,"18","1","4","2017","4",20.4045293405474,21.5,6.8125,1004.3525,96.2525,20.75,"NW",13,16.9
