"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"dongsi_aq",2017-01-10 14:00:00,93,140,76,1.3,4,33,"14","1","3","2017","4",584,748,2,-4.6275,1025.035,37.6425,6.435,"SW",14,86.6,243.370297882494
"dongsi_aq",2017-01-10 15:00:00,93,134,74,1.3,3,28,"15","1","3","2017","4",599,759,2,-5.21,1025.005,38.85,5.705,"S",13,82.5,229.045662726514
"dongsi_aq",2017-01-10 16:00:00,90,126,72,1.3,3,29,"16","1","3","2017","4",615,819,2,-5.63,1024.825,40.1475,4.945,"S",13,78.4,214.928015429262
"dongsi_aq",2017-01-10 17:00:00,90,126,66,1.3,3,29,"17","1","3","2017","4",662,857,2,-6.0525,1024.645,41.4425,4.2125,"E",11,74.3,201.05264738924
"dongsi_aq",2017-01-10 18:00:00,98,136,65,1.5,3,35,"18","1","3","2017","4",654,856,2,-6.4725,1024.4625,42.7375,3.525,"NE",10,70.2,187.45485000495
"dongsi_aq",2017-01-10 19:00:00,109,132,65,1.6,3,39,"19","1","3","2017","4",663,847,2,-6.825,1024.1675,43.72,3.0675,"NE",14,66.1,174.169914674898
"dongsi_aq",2017-01-10 20:00:00,106,131,65,0.2,2,34,"20","1","3","2017","4",620,760,2,-7.1725,1023.875,44.705,2.6175,"E",11,62,161.233132797587
"dongsi_aq",2017-01-10 21:00:00,113,142,67,0.2,3,39,"21","1","3","2017","4",598,735,2,-7.525,1023.5825,45.685,2.18,"E",8,57.9,148.679795771519
"dongsi_aq",2017-01-10 22:00:00,110,149,75,2.4,3,36,"22","1","3","2017","4",540,571,2,-7.58,1023.33,45.5275,2.47,"E",9,53.8,136.545194995198
"dongsi_aq",2017-01-10 23:00:00,90,113.5,87,2.6,2,29,"23","1","3","2017","4",399,511.166666666667,2,-7.635,1023.08,45.3675,2.8,"E",8,49.7,124.864621867128
"dongsi_aq",2017-01-11 00:00:00,45,78,83,2.2,2,17,"0","1","4","2017","4",272,451.333333333333,2,-7.6875,1022.83,45.2075,3.155,"SE",10,45.6,113.673367785812
"dongsi_aq",2017-01-11 01:00:00,56,94,92,3.1,3,19,"1","1","4","2017","4",252,391.5,2,-4.9425,1022.59,37.9675,3.525,"SE",9,41.5,103.006724149754
"dongsi_aq",2017-01-11 02:00:00,51,81,85,2.7,5,17,"2","1","4","2017","4",242,331.666666666667,3,-2.1925,1022.3525,30.73,3.9275,"SE",15,37.4,92.8999823574559
"dongsi_aq",2017-01-11 03:00:00,60,104,80,2.1,9,21,"3","1","4","2017","4",159,271.833333333333,10,0.5575,1022.1125,23.49,4.3575,"SE",15,33.3,83.3884338074222
