"utc_time","stationId","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10"
2017-01-10 00:00:00,"GN3",6.41600447198365,11.8,28.2,"14","1","3","2017","4",12.5,17.7,3.6425,1005.3325,93.1775,17.3575,"NW",11.5371027229493,33.6
2017-01-10 01:00:00,"GN3",6.30931492508853,13.2,20,"15","1","3","2017","4",12.6,16.1,3.8425,1004.9575,92.5125,18.5,"W",11.4304131760541,32.4
2017-01-10 02:00:00,"GN3",6.20262537819342,11.7,19.4,"16","1","3","2017","4",10.4,15.9,4.0475,1004.58,91.85,19.6975,"W",11.323723629159,25.7
2017-01-10 03:00:00,"GN3",6.09593583129829,13.7,20,"17","1","3","2017","4",11.2,17.7,4.25,1004.2075,91.1825,20.945,"W",11.2170340822639,25.9
2017-01-10 04:00:00,"GN3",5.98924628440319,13,17.3,"18","1","3","2017","4",13.9,17.9,3.98,1004.1325,91.275,20.52,"W",11.1103445353688,26.7
2017-01-10 05:00:00,"GN3",5.88255673750806,11.1,27.9,"19","1","3","2017","4",18.3,21.8,3.7125,1004.0575,91.3675,20.095,"W",11.0036549884737,29.2
2017-01-10 06:00:00,"GN3",5.7,14.7,34.1,"20","1","3","2017","4",13.4,20.3,3.445,1003.98,91.455,19.67,"W",10.8969654415786,27.5
2017-01-10 07:00:00,"GN3",6.7,17.2,48.8,"21","1","3","2017","4",10.9,20.5,3.72,1004.175,91.0975,20.265,"W",10.7902758946834,27.7
2017-01-10 08:00:00,"GN3",8.7,17.7,67.4,"22","1","3","2017","4",10.8,16.7,3.99,1004.3675,90.74,20.8875,"W",10.6835863477883,28
2017-01-10 09:00:00,"GN3",7.7,19.1,64.3,"23","1","3","2017","4",11.5,15.9,4.265,1004.5625,90.385,21.54,"W",10.5768968008932,31.7
2017-01-10 10:00:00,"GN3",10.9,20.4,67.3,"0","1","4","2017","4",11.4,12,5.025,1004.9175,88.5875,20.73,"W",10.4702072539981,29.8
2017-01-10 11:00:00,"GN3",12.6,24.6,72,"1","1","4","2017","4",4.8,13.4,5.7775,1005.2775,86.795,20.0375,"W",10.363517707103,21.1
2017-01-10 12:00:00,"GN3",13.9,26.8,62.8,"2","1","4","2017","4",5.9,12.9,6.5325,1005.6375,85,19.4725,"W",10.2568281602079,23.3
2017-01-10 13:00:00,"GN3",12.4,30.9,66.2,"3","1","4","2017","4",5.7,9.9,6.6775,1005.71,85.72,17.32,"W",10.1501386133128,22.8
2017-01-10 14:00:00,"GN3",8.3,24.6,71.4,"4","1","4","2017","4",3.9,10,6.8175,1005.7825,86.4375,15.295,"W",10.0434490664176,23.3
2017-01-10 15:00:00,"GN3",8,25.2,69.1,"5","1","4","2017","4",5.1,8.1,6.9625,1005.8575,87.16,13.45,"W",9.93675951952253,23.8
2017-01-10 16:00:00,"GN3",11.2,27.3,75.3,"6","1","4","2017","4",8,9.5,6.18,1006.16,89.915,12.63,"W",9.83006997262741,26
2017-01-10 17:00:00,"GN3",16.2,36.6,72.2,"7","1","4","2017","4",11.3,12,5.395,1006.4675,92.6725,12.195,"W",9.7233804257323,24.1
2017-01-10 18:00:00,"GN3",14.6,35.2,78.5,"8","1","4","2017","4",6.5,15.8,4.6125,1006.7725,95.4275,12.185,"W",9.61669087883718,19.8
2017-01-10 19:00:00,"GN3",21,40.5,67.1,"9","1","4","2017","4",11.5,14.2,5.06,1006.64,95.5725,12.685,"W",9.51000133194206,18.9
2017-01-10 20:00:00,"GN3",16.7,29.7,61.5,"10","1","4","2017","4",11.4,19.4,5.51,1006.5,95.7225,13.245,"W",9.40331178504694,13.3
2017-01-10 21:00:00,"GN3",13.7,21.5,45.4,"11","1","4","2017","4",7,15,5.9575,1006.365,95.8675,13.855,"W",9.29662223815182,17.5
2017-01-10 22:00:00,"GN3",14.2,18.4,38.5,"12","1","4","2017","4",7.2,18.2,5.67,1006.2175,96.495,13.9325,"W",9.18993269125671,25.3
2017-01-10 23:00:00,"GN3",13.2,17.5,26.8,"13","1","4","2017","4",7.6,24.8,5.3825,1006.07,97.125,14.0675,"W",9.08324314436159,24.2
2017-01-11 00:00:00,"GN3",12.4,17.7,22.3,"14","1","4","2017","4",6.5,21,5.095,1005.9225,97.7525,14.2625,"W",8.97655359746647,26.4
2017-01-11 01:00:00,"GN3",9,17.7,17.1,"15","1","4","2017","4",9.2,24.6,5.335,1005.175,97.6275,15.9225,"W",8.86986405057135,19.3
2017-01-11 02:00:00,"GN3",9.6,19.1,12.2,"16","1","4","2017","4",5.2,21.3,5.5775,1004.425,97.5025,17.6425,"W",8.76317450367623,13.8
2017-01-11 03:00:00,"GN3",9.1,18.4,12.8,"17","1","4","2017","4",6.3,17.7,5.815,1003.675,97.3775,19.405,"W",8.65648495678111,17.5
2017-01-11 04:00:00,"GN3",10.9,22.8,11.1,"18","1","4","2017","4",9.7,23.8,6.825,1003.43,96.6475,20.4625,"NW",8.549795409886,16.4
2017-01-11 05:00:00,"GN3",6.4,19.5,17.3,"19","1","4","2017","4",12,27.2,7.8375,1003.185,95.92,22.225,"NW",8.44310586299088,21.6
2017-01-11 06:00:00,"GN3",7.7,15.9,28,"20","1","4","2017","4",11.4,25.2,8.845,1002.94,95.1925,24.5425,"NW",8.33641631609576,14.2
2017-01-11 07:00:00,"GN3",5.2,11.8,42.5,"21","1","4","2017","4",11.5,25.7,8.88,1003.0875,92.47,23.845,"NW",8.22972676920064,13.2
2017-01-11 08:00:00,"GN3",8.2,13.3,56.6,"22","1","4","2017","4",12.2,23,8.915,1003.235,89.75,23.3675,"NW",8.12303722230553,12.1
2017-01-11 09:00:00,"GN3",4.9,14.3,57.1,"23","1","4","2017","4",9.7,22.9,8.95,1003.385,87.0275,23.125,"NW",8.01634767541041,11.5
2017-01-11 10:00:00,"GN3",9.4,23,56.5,"0","1","5","2017","4",8.9,24.9,8.9025,1004.2075,83.3925,24.9675,"NW",7.90965812851529,14.7
2017-01-11 11:00:00,"GN3",10.2,26.3,39.8,"1","1","5","2017","4",8.7,19.2,8.855,1005.0275,79.755,26.9275,"NW",7.80296858162017,14.5
2017-01-11 12:00:00,"GN3",6.1,23.8,44.1,"2","1","5","2017","4",9.6,17.2,8.8075,1005.8475,76.12,28.97,"N",7.69627903472506,16.6
2017-01-11 13:00:00,"GN3",5.9,17.6,35.2,"3","1","5","2017","4",6.3,15.8,8.395,1006.0225,76.4675,25.8975,"N",7.58958948782994,15.6
