"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"yungang_aq",2017-01-10 14:00:00,122,146,78,1.3,6,19,"14","1","3","2017","4",574,726,5,-4.36,1010.42,36.21,7.1825,"W",9,97.8518518518518,72
"yungang_aq",2017-01-10 15:00:00,109,127,75,1.3,4,18,"15","1","3","2017","4",580,696,5,-4.7275,1010.325,36.445,6.71,"W",6,92.1111111111111,68
"yungang_aq",2017-01-10 16:00:00,94,118,69,1.2,4,15,"16","1","3","2017","4",611,742,5,-5.0975,1010.1075,36.9075,6.0025,"W",9,86.3703703703704,68
"yungang_aq",2017-01-10 17:00:00,84,99,63,1.2,7,14,"17","1","3","2017","4",633,716,6,-5.465,1009.89,37.3675,5.3125,"NW",9,80.6296296296296,65
"yungang_aq",2017-01-10 18:00:00,72,93,58,0.1,9,13,"18","1","3","2017","4",664,737,6,-5.8375,1009.67,37.8275,4.635,"N",8,74.8888888888889,59
"yungang_aq",2017-01-10 19:00:00,74,97,64,1.3,3,14,"19","1","3","2017","4",639,652,6,-6.1625,1009.3675,38.5875,4.145,"NE",9,69.1481481481481,47
"yungang_aq",2017-01-10 20:00:00,77,92,65,1.5,2,10,"20","1","3","2017","4",644,705,5,-6.49,1009.065,39.345,3.6575,"NE",9,63.4074074074074,58
"yungang_aq",2017-01-10 21:00:00,60,61,65,1.3,2,12,"21","1","3","2017","4",635,617.8,5,-6.82,1008.76,40.1075,3.1775,"NE",12,57.6666666666667,62
"yungang_aq",2017-01-10 22:00:00,54,92,67,1.2,2,12,"22","1","3","2017","4",363,530.6,2,-6.8825,1008.525,40.195,3.4,"E",7,51.9259259259259,60
"yungang_aq",2017-01-10 23:00:00,67,99,65,1.2,2,11,"23","1","3","2017","4",246,443.4,2,-6.945,1008.285,40.2825,3.665,"SE",13,46.1851851851852,55
