"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","temperature","pressure","humidity","windSpeed","windDir","tdPM2.5","tdPM10","tdO3"
"mentougou_aq",2017-01-10 14:00:00,54,93,73,2.4,5,37,"14","1","3","2017","4",556,726,10,-5.1825,1001.5125,36.85,7.0225,"NW",9,429.32232112859,77
"mentougou_aq",2017-01-10 15:00:00,44,45,56,1.7,14,31,"15","1","3","2017","4",460,600.319247379437,10,-5.5725,1001.4375,37.5525,6.9175,"W",8,409.681230909672,75
"mentougou_aq",2017-01-10 16:00:00,24,36,44,0.9,21,13,"16","1","3","2017","4",413,483,9,-5.865,1001.2275,37.8025,6.495,"NW",9,390.040140690755,73
"mentougou_aq",2017-01-10 17:00:00,23,45,46,0.8,19,9,"17","1","3","2017","4",437,462.48351800282,8,-6.155,1001.02,38.055,6.1,"N",9,370.399050471838,64
"mentougou_aq",2017-01-10 18:00:00,20,34,30,0.7,32,9,"18","1","3","2017","4",217,437.934736820811,6,-6.4475,1000.81,38.305,5.73,"N",13,350.757960252921,70
"mentougou_aq",2017-01-10 19:00:00,19,29,24,0.6,38,8,"19","1","3","2017","4",146,413.385955638801,5,-6.735,1000.5125,38.94,5.4225,"N",10,331.116870034004,70
"mentougou_aq",2017-01-10 20:00:00,26,29,28,0.7,34.6230722360988,7,"20","1","3","2017","4",118,388.837174456792,5.3380393866457,-7.0225,1000.215,39.5725,5.11,"NE",12,311.475779815087,72.071016270088
"mentougou_aq",2017-01-10 21:00:00,20,34,30,0.7,30,9,"21","1","3","2017","4",109,364.288393274783,6,-7.31,999.9125,40.205,4.8025,"NE",8,291.83468959617,74
"mentougou_aq",2017-01-10 22:00:00,24,35,29,0.7,29,8,"22","1","3","2017","4",101,339.739612092774,5,-7.3175,999.685,40.2775,5.205,"E",8,272.193599377253,73
"mentougou_aq",2017-01-10 23:00:00,22,38,47,0.8,16,12,"23","1","3","2017","4",83,315.190830910764,6,-7.325,999.4525,40.345,5.615,"SE",8,252.552509158336,72
"mentougou_aq",2017-01-11 00:00:00,31,42,55,0.9,7,12,"0","1","4","2017","4",94,290.642049728755,4,-7.33,999.22,40.4125,6.0325,"S",12,232.911418939419,72
"mentougou_aq",2017-01-11 01:00:00,30,65,37,0.1,22,14,"1","1","4","2017","4",81,266.093268546746,8,-4.7475,999.04,34.3625,5.605,"S",9,213.270328720502,68
"mentougou_aq",2017-01-11 02:00:00,31,61,34,0.1,29,13,"2","1","4","2017","4",67,241.544487364737,23,-2.1625,998.86,28.3125,5.1775,"S",6,193.629238501584,70.8108110856774
"mentougou_aq",2017-01-11 03:00:00,37,78,51,1.1,30,15,"3","1","4","2017","4",80,216.995706182728,18,0.4225,998.675,22.265,4.75,"SE",3,173.988148282667,73
"mentougou_aq",2017-01-11 04:00:00,67,106,83,1.6,21,25,"4","1","4","2017","4",122,187,27,1.635,998.06,20.6275,5.3575,"SE",3,154.34705806375,58
"mentougou_aq",2017-01-11 05:00:00,84,101,92,1.32630689223138,27,30,"5","1","4","2017","4",244,287.767756231744,28,2.845,997.445,18.9875,5.995,"SE",18,134.705967844833,64
"mentougou_aq",2017-01-11 06:00:00,82,86,80,1.32665854678728,40,23,"6","1","4","2017","4",314,383,23,4.055,996.8275,17.355,6.655,"SE",34,115.064877625916,63
"mentougou_aq",2017-01-11 07:00:00,72,93,65,1.32701020134319,64,21,"7","1","4","2017","4",453,484,16,1.9475,996.4675,21.8625,6.075,"SE",45,95.4237874069989,62
"mentougou_aq",2017-01-11 08:00:00,69,105,87,1.32736185589909,43,38,"8","1","4","2017","4",479,494,12,-0.165,996.1075,26.3775,5.5175,"SE",49,75,60
