"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","tdPM2.5","tdPM10","tdO3","temperature","pressure","humidity","windSpeed","windDir","weather"
"zhiwuyuan_aq",2018-03-31 07:00:00,0,0,0,0,0,0,"7","3","7",2018,1,0,0,0,-163.097576399543,-159.141978853567,-14850.7287797119,22.5,996.2026,17.25,12.5425,"SE","cloudy"
"zhiwuyuan_aq",2018-03-31 08:00:00,0,0,0,0,0,0,"8","3","7",2018,1,0,0,0,-163.154846807663,-159.201757134792,-14855.680103765,23.5,995.95775,18,13,"SE","cloudy"
"zhiwuyuan_aq",2018-03-31 09:00:00,0,0,0,0,0,0,"9","3","7",2018,1,0,0,0,-163.212117215783,-159.261535416016,-14860.6314278182,23.5,995.174175,19.5,12.015,"SE","cloudy"
"zhiwuyuan_aq",2018-03-31 10:00:00,0,0,0,0,0,0,"10","3","7",2018,1,0,0,0,-163.269387623902,-159.32131369724,-14865.5827518713,24,996.62625,21,10.5225,"S","cloudy"
"zhiwuyuan_aq",2018-03-31 11:00:00,0,0,0,0,0,0,"11","3","7",2018,1,0,0,0,-163.326658032022,-159.381091978465,-14870.5340759245,22.5,997.14095,24,6.5825,"SE","cloudy"
"zhiwuyuan_aq",2018-03-31 12:00:00,0,0,0,0,0,0,"12","3","7",2018,1,0,0,0,-163.383928440141,-159.440870259689,-14875.4853999776,21.5,995.672,26.25,2.6225,"SE","cloudy"
"zhiwuyuan_aq",2018-03-31 13:00:00,0,0,0,0,0,0,"13","3","7",2018,1,0,0,0,-163.441198848261,-159.500648540913,-14880.4367240308,17,996.308375,27.5,1.3,"N","cloudy"
"zhiwuyuan_aq",2018-03-31 14:00:00,0,0,0,0,0,0,"14","3","7",2018,1,0,0,0,-163.498469256381,-159.560426822138,-14885.3880480839,15,996.7744,27.5,3.76,"N","clear"
"zhiwuyuan_aq",2018-03-31 15:00:00,0,0,0,0,0,0,"15","3","7",2018,1,0,0,0,-163.5557396645,-159.620205103362,-14890.3393721371,13,997.3713,26.5,5.3675,"N","clear"
"zhiwuyuan_aq",2018-03-31 16:00:00,0,0,0,0,0,0,"16","3","7",2018,1,0,0,0,-163.61301007262,-159.679983384586,-14895.2906961902,12.25,999.577075,29.75,4.2175,"N","clear"
"zhiwuyuan_aq",2018-03-31 17:00:00,0,0,0,0,0,0,"17","3","7",2018,1,0,0,0,-163.67028048074,-159.739761665811,-14900.2420202434,12,997.495825,30,3.975,"N","clear"
"zhiwuyuan_aq",2018-03-31 18:00:00,0,0,0,0,0,0,"18","3","7",2018,1,0,0,0,-163.727550888859,-159.799539947035,-14905.1933442965,11.6,997.370875,30.75,3.47,"N","clear"
"zhiwuyuan_aq",2018-03-31 19:00:00,0,0,0,0,0,0,"19","3","7",2018,1,0,0,0,-163.784821296979,-159.859318228259,-14910.1446683497,11.2,998.9754,31.5,2.965,"N","clear"
"zhiwuyuan_aq",2018-03-31 20:00:00,0,0,0,0,0,0,"20","3","7",2018,1,0,0,0,-163.842091705099,-159.919096509484,-14915.0959924028,11,997.33765,32.75,2.465,"N","clear"
"zhiwuyuan_aq",2018-03-31 21:00:00,0,0,0,0,0,0,"21","3","7",2018,1,0,0,0,-163.899362113218,-159.978874790708,-14920.047316456,11,997.06345,33.5,1.735,"NW","clear"
"zhiwuyuan_aq",2018-03-31 22:00:00,0,0,0,0,0,0,"22","3","7",2018,1,0,0,0,-163.956632521338,-160.038653071933,-14924.9986405091,9,997.22265,35.5,1.155,"N","clear"
"zhiwuyuan_aq",2018-03-31 23:00:00,0,0,0,0,0,0,"23","3","7",2018,1,0,0,0,-164.013902929458,-160.098431353157,-14929.9499645623,9,998.97665,35.75,1.59,"SE","clear"
"zhiwuyuan_aq",2018-04-01 00:00:00,0,0,0,0,0,0,"0","4","1",2018,1,0,0,0,-164.071173337577,-160.158209634381,-14934.9012886154,7.75,997.740375,34,2.9825,"SE","clear"
"zhiwuyuan_aq",2018-04-01 01:00:00,0,0,0,0,0,0,"1","4","1",2018,1,0,0,0,-164.128443745697,-160.217987915606,-14939.8526126685,16,997.552425,31.75,4.5825,"SE","clear"
"zhiwuyuan_aq",2018-04-01 02:00:00,0,0,0,0,0,0,"2","4","1",2018,1,0,0,0,-164.185714153817,-160.27776619683,-14944.8039367217,5,999.092225,29.75,6.21,"SE","haze"
"zhiwuyuan_aq",2018-04-01 03:00:00,0,0,0,0,0,0,"3","4","1",2018,1,0,0,0,-164.242984561936,-160.337544478054,-14949.7552607748,20.5,997.00595,25.75,7.805,"SE","haze"
"zhiwuyuan_aq",2018-04-01 04:00:00,0,0,0,0,0,0,"4","4","1",2018,1,0,0,0,-164.300254970056,-160.397322759279,-14954.706584828,21.5,994.9844,28.25,9.3525,"SE","haze"
"zhiwuyuan_aq",2018-04-01 05:00:00,0,0,0,0,0,0,"5","4","1",2018,1,0,0,0,-164.357525378176,-160.457101040503,-14959.6579088811,22.5,994.510275,25,10.7025,"S","haze"
"zhiwuyuan_aq",2018-04-01 06:00:00,0,0,0,0,0,0,"6","4","1",2018,1,0,0,0,-164.414795786295,-160.516879321727,-14964.6092329343,23,992.192475,21.25,12.3875,"S","haze"
"zhiwuyuan_aq",2018-04-01 07:00:00,0,0,0,0,0,0,"7","4","1",2018,1,0,0,0,-164.472066194415,-160.576657602952,-14969.5605569874,23.5,991.802625,18.5,14.0725,"S","haze"
"zhiwuyuan_aq",2018-04-01 08:00:00,0,0,0,0,0,0,"8","4","1",2018,1,0,0,0,-164.529336602534,-160.636435884176,-14974.5118810406,25.5,990.319125,16.75,14.905,"S","haze"
"zhiwuyuan_aq",2018-04-01 09:00:00,0,0,0,0,0,0,"9","4","1",2018,1,0,0,0,-164.586607010654,-160.6962141654,-14979.4632050937,26,990.9168,16.5,14.65,"S","haze"
"zhiwuyuan_aq",2018-04-01 10:00:00,0,0,0,0,0,0,"10","4","1",2018,1,0,0,0,-164.643877418774,-160.755992446625,-14984.4145291469,25,990.652025,18.25,12.7275,"S","haze"
"zhiwuyuan_aq",2018-04-01 11:00:00,0,0,0,0,0,0,"11","4","1",2018,1,0,0,0,-164.701147826893,-160.815770727849,-14989.3658532,23.5,991.41205,21.5,9.9825,"S","haze"
"zhiwuyuan_aq",2018-04-01 12:00:00,0,0,0,0,0,0,"12","4","1",2018,1,0,0,0,-164.758418235013,-160.875549009073,-14994.3171772532,22.5,989.96095,23.5,7.7025,"S","cloudy"
"zhiwuyuan_aq",2018-04-01 13:00:00,0,0,0,0,0,0,"13","4","1",2018,1,0,0,0,-164.815688643133,-160.935327290298,-14999.2685013063,21,991.432325,24.75,6.53,"S","haze"
"zhiwuyuan_aq",2018-04-01 14:00:00,0,0,0,0,0,0,"14","4","1",2018,1,0,0,0,-164.872959051252,-160.995105571522,-15004.2198253595,20.5,990.208,24.5,6.515,"SW","haze"
"zhiwuyuan_aq",2018-04-01 15:00:00,0,0,0,0,0,0,"15","4","1",2018,1,0,0,0,-164.930229459372,-161.054883852746,-15009.1711494126,16.5,991.366925,23.75,6.135,"SW","haze"
"zhiwuyuan_aq",2018-04-01 16:00:00,0,0,0,0,0,0,"16","4","1",2018,1,0,0,0,-164.987499867492,-161.114662133971,-15014.1224734658,20,940,22,18,"NO","cloudy"
"zhiwuyuan_aq",2018-04-01 17:00:00,0,0,0,0,0,0,"17","4","1",2018,1,0,0,0,-165.044770275611,-161.174440415195,-15019.0737975189,12.2,988.9416,30.5,2.2475,"SW","haze"
"zhiwuyuan_aq",2018-04-01 18:00:00,0,0,0,0,0,0,"18","4","1",2018,1,0,0,0,-165.102040683731,-161.234218696419,-15024.0251215721,11.6,990.256925,31.5,1.455,"N","haze"
"zhiwuyuan_aq",2018-04-01 19:00:00,0,0,0,0,0,0,"19","4","1",2018,1,0,0,0,-165.159311091851,-161.293996977644,-15028.9764456252,11.3,988.731275,34,2.5375,"N","haze"
"zhiwuyuan_aq",2018-04-01 20:00:00,0,0,0,0,0,0,"20","4","1",2018,1,0,0,0,-165.21658149997,-161.353775258868,-15033.9277696784,11.1,990.08835,36.25,3.765,"N","haze"
"zhiwuyuan_aq",2018-04-01 21:00:00,0,0,0,0,0,0,"21","4","1",2018,1,0,0,0,-165.27385190809,-161.413553540092,-15038.8790937315,11,990.11695,38.25,4.5125,"NE","cloudy"
"zhiwuyuan_aq",2018-04-01 22:00:00,0,0,0,0,0,0,"22","4","1",2018,1,0,0,0,-165.33112231621,-161.473331821317,-15043.8304177847,11,990.936825,44,5.3275,"NE","cloudy"
"zhiwuyuan_aq",2018-04-01 23:00:00,0,0,0,0,0,0,"23","4","1",2018,1,0,0,0,-165.388392724329,-161.533110102541,-15048.7817418378,11.5,991.9347,44.75,5.22,"NE","cloudy"
"zhiwuyuan_aq",2018-04-02 00:00:00,0,0,0,0,0,0,"0","4","2",2018,1,0,0,0,-165.445663132449,-161.592888383765,-15053.733065891,2.25,991.216775,43.25,4.82,"NE","cloudy"
"zhiwuyuan_aq",2018-04-02 01:00:00,0,0,0,0,0,0,"1","4","2",2018,1,0,0,0,-165.502933540569,-161.65266666499,-15058.6843899441,17,991.6752,39.75,4.9,"E","haze"
"zhiwuyuan_aq",2018-04-02 02:00:00,0,0,0,0,0,0,"2","4","2",2018,1,0,0,0,-165.560203948688,-161.712444946214,-15063.6357139973,18.5,993.1929,35.5,5.745,"E","haze"
"zhiwuyuan_aq",2018-04-02 03:00:00,0,0,0,0,0,0,"3","4","2",2018,1,0,0,0,-165.617474356808,-161.772223227438,-15068.5870380504,19,993.5845,31.5,6.9425,"SE","haze"
"zhiwuyuan_aq",2018-04-02 04:00:00,0,0,0,0,0,0,"4","4","2",2018,1,0,0,0,-165.674744764927,-161.832001508663,-15073.5383621036,20.5,991.017175,36.5,7.65,"SE","haze"
"zhiwuyuan_aq",2018-04-02 05:00:00,0,0,0,0,0,0,"5","4","2",2018,1,0,0,0,-165.732015173047,-161.891779789887,-15078.4896861567,22,989.37105,33,8.43,"SE","haze"
"zhiwuyuan_aq",2018-04-02 06:00:00,0,0,0,0,0,0,"6","4","2",2018,1,0,0,0,-165.789285581167,-161.951558071111,-15083.4410102099,23.5,990.5536,30,8.9175,"SE","haze"
"zhiwuyuan_aq",2018-04-02 07:00:00,0,0,0,0,0,0,"7","4","2",2018,1,0,0,0,-165.846555989286,-162.011336352336,-15088.392334263,24.5,988.6833,28,8.98,"SE","haze"
"zhiwuyuan_aq",2018-04-02 08:00:00,0,0,0,0,0,0,"8","4","2",2018,1,0,0,0,-165.903826397406,-162.07111463356,-15093.3436583162,24.5,989.9882,27.5,8.15,"SE","haze"
"zhiwuyuan_aq",2018-04-02 09:00:00,0,0,0,0,0,0,"9","4","2",2018,1,0,0,0,-165.961096805526,-162.130892914784,-15098.2949823693,24,988.433775,29.25,6.8075,"SE","haze"
"zhiwuyuan_aq",2018-04-02 10:00:00,0,0,0,0,0,0,"10","4","2",2018,1,0,0,0,-166.018367213645,-162.190671196009,-15103.2463064225,23,991.673225,36.25,4.805,"E","haze"
"zhiwuyuan_aq",2018-04-02 11:00:00,0,0,0,0,0,0,"11","4","2",2018,1,0,0,0,-166.075637621765,-162.250449477233,-15108.1976304756,21.5,992.1428,40.25,5.035,"NE","haze"
"zhiwuyuan_aq",2018-04-02 12:00:00,0,0,0,0,0,0,"12","4","2",2018,1,0,0,0,-166.132908029885,-162.310227758457,-15113.1489545288,20.5,994.3508,41.75,6.94,"NE","haze"
"zhiwuyuan_aq",2018-04-02 13:00:00,0,0,0,0,0,0,"13","4","2",2018,1,0,0,0,-166.190178438004,-162.370006039682,-15118.1002785819,20,996.40005,39,9.055,"NE","haze"
"zhiwuyuan_aq",2018-04-02 14:00:00,0,0,0,0,0,0,"14","4","2",2018,1,0,0,0,-166.247448846124,-162.429784320906,-15123.0516026351,21.5,998.6455,34,11.8175,"NE","haze"
"zhiwuyuan_aq",2018-04-02 15:00:00,0,0,0,0,0,0,"15","4","2",2018,1,0,0,0,-166.304719254244,-162.48956260213,-15128.0029266882,21,1000.5109,28.75,14.0675,"E","haze"
"zhiwuyuan_aq",2018-04-02 16:00:00,0,0,0,0,0,0,"16","4","2",2018,1,0,0,0,-166.361989662363,-162.549340883355,-15132.9542507413,14,999.144575,30.5,13.99,"E","cloudy"
"zhiwuyuan_aq",2018-04-02 17:00:00,0,0,0,0,0,0,"17","4","2",2018,1,0,0,0,-166.419260070483,-162.609119164579,-15137.9055747945,13.95,1001.654125,26.25,13.245,"E","cloudy"
"zhiwuyuan_aq",2018-04-02 18:00:00,0,0,0,0,0,0,"18","4","2",2018,1,0,0,0,-166.476530478603,-162.668897445803,-15142.8568988476,13.9,1003.260375,22.75,12.43,"E","cloudy"
"zhiwuyuan_aq",2018-04-02 19:00:00,0,0,0,0,0,0,"19","4","2",2018,1,0,0,0,-166.533800886722,-162.728675727028,-15147.8082229008,13.7,1003.793275,20.25,12.2525,"NE","cloudy"
"zhiwuyuan_aq",2018-04-02 20:00:00,0,0,0,0,0,0,"20","4","2",2018,1,0,0,0,-166.591071294842,-162.788454008252,-15152.7595469539,13.6,1004.480675,18,12.8725,"NE","cloudy"
"zhiwuyuan_aq",2018-04-02 21:00:00,0,0,0,0,0,0,"21","4","2",2018,1,0,0,0,-166.648341702961,-162.848232289476,-15157.7108710071,13.5,1005.452975,17,13.7925,"NE","cloudy"
"zhiwuyuan_aq",2018-04-02 22:00:00,0,0,0,0,0,0,"22","4","2",2018,1,0,0,0,-166.705612111081,-162.908010570701,-15162.6621950602,13,1006.35665,26,16.59,"NE","cloudy"
"zhiwuyuan_aq",2018-04-02 23:00:00,0,0,0,0,0,0,"23","4","2",2018,1,0,0,0,-166.762882519201,-162.967788851925,-15167.6135191134,14,1009.474375,30.75,18.36,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 00:00:00,0,0,0,0,0,0,"0","4","3",2018,1,0,0,0,-166.82015292732,-163.027567133149,-15172.5648431665,13.5,1008.89125,35.75,19.3,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 01:00:00,0,0,0,0,0,0,"1","4","3",2018,1,0,0,0,-166.87742333544,-163.087345414374,-15177.5161672197,13,1010.325225,38.5,20.13,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 02:00:00,0,0,0,0,0,0,"2","4","3",2018,1,0,0,0,-166.93469374356,-163.147123695598,-15182.4674912728,13,1011.0045,40.75,20.2575,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 03:00:00,0,0,0,0,0,0,"3","4","3",2018,1,0,0,0,-166.991964151679,-163.206901976823,-15187.418815326,12.5,1011.617225,44,19.62,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 04:00:00,0,0,0,0,0,0,"4","4","3",2018,1,0,0,0,-167.049234559799,-163.266680258047,-15192.3701393791,12,1010.831425,36.5,20.985,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 05:00:00,0,0,0,0,0,0,"5","4","3",2018,1,0,0,0,-167.106504967919,-163.326458539271,-15197.3214634323,11.5,1010.291425,40.75,20.335,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 06:00:00,0,0,0,0,0,0,"6","4","3",2018,1,0,0,0,-167.163775376038,-163.386236820496,-15202.2727874854,13.05,1010.5783,45.25,18.9975,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 07:00:00,0,0,0,0,0,0,"7","4","3",2018,1,0,0,0,-167.221045784158,-163.44601510172,-15207.2241115386,5,1010.11475,50.75,17.28,"NE","rainy"
"zhiwuyuan_aq",2018-04-03 08:00:00,0,0,0,0,0,0,"8","4","3",2018,1,0,0,0,-167.278316192278,-163.505793382944,-15212.1754355917,4,1012.4499,54.25,15.3675,"NE","rainy"
"zhiwuyuan_aq",2018-04-03 09:00:00,0,0,0,0,0,0,"9","4","3",2018,1,0,0,0,-167.335586600397,-163.565571664169,-15217.1267596449,4,1012.718725,56.25,12.9775,"NE","rainy"
"zhiwuyuan_aq",2018-04-03 10:00:00,0,0,0,0,0,0,"10","4","3",2018,1,0,0,0,-167.392857008517,-163.625349945393,-15222.078083698,8,1014.53665,57,10.815,"NE","rainy"
"zhiwuyuan_aq",2018-04-03 11:00:00,0,0,0,0,0,0,"11","4","3",2018,1,0,0,0,-167.450127416637,-163.685128226617,-15227.0294077512,4,1011.200775,54.5,8.28,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 12:00:00,0,0,0,0,0,0,"12","4","3",2018,1,0,0,0,-167.507397824756,-163.744906507842,-15231.9807318043,4,1015.387525,49.75,6.5275,"NE","cloudy"
"zhiwuyuan_aq",2018-04-03 13:00:00,0,0,0,0,0,0,"13","4","3",2018,1,0,0,0,-167.564668232876,-163.804684789066,-15236.9320558575,4,1013.8692,48.75,5.075,"E","cloudy"
"zhiwuyuan_aq",2018-04-03 14:00:00,0,0,0,0,0,0,"14","4","3",2018,1,0,0,0,-167.621938640996,-163.86446307029,-15241.8833799106,4,1013.145275,49,4.47,"E","cloudy"
"zhiwuyuan_aq",2018-04-03 15:00:00,0,0,0,0,0,0,"15","4","3",2018,1,0,0,0,0,0,0,4.5,1015.081825,49.75,4.21,"SE","cloudy"
"zhiwuyuan_aq",2018-04-03 16:00:00,0,0,0,0,0,0,"16","4","3",2018,1,0,0,0,0,0,0,3.5,1013.80755,54.25,4.3075,"E","cloudy"
"zhiwuyuan_aq",2018-04-03 17:00:00,0,0,0,0,0,0,"17","4","3",2018,1,0,0,0,0,0,0,3.6,1013.6173,56.5,4.1475,"SE","cloudy"
"zhiwuyuan_aq",2018-04-03 18:00:00,0,0,0,0,0,0,"18","4","3",2018,1,0,0,0,0,0,0,3.9,1013.48135,58.75,3.8325,"SE","cloudy"
"zhiwuyuan_aq",2018-04-03 19:00:00,0,0,0,0,0,0,"19","4","3",2018,1,0,0,0,0,0,0,4.2,1013.087725,60.25,3.0775,"SE","cloudy"
"zhiwuyuan_aq",2018-04-03 20:00:00,0,0,0,0,0,0,"20","4","3",2018,1,0,0,0,0,0,0,4.7,1013.35755,61.25,2.155,"SE","clear"
