"stationId","utc_time","PM2.5","PM10","NO2","CO","O3","SO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","lwO3","tdPM2.5","tdPM10","tdO3","temperature","pressure","humidity","windSpeed","windDir","weather"
"aotizhongxin_aq",2018-03-31 07:00:00,117,166,67,0.8,111,14,"7","3","7",2018,1,47,92,114,39,143,92,22,1004.147275,17.75,10.9275,"SE","cloudy"
"aotizhongxin_aq",2018-03-31 08:00:00,109,161,57,0.8,126,14,"8","3","7",2018,1,59,71.5,142,45,148,93,23,1003.068525,18,11.4225,"S","cloudy"
"aotizhongxin_aq",2018-03-31 09:00:00,119,181,58,0.7,133,13,"9","3","7",2018,1,39,51,132,39,150,90,23,1002.261625,19,10.85,"S","cloudy"
"aotizhongxin_aq",2018-03-31 10:00:00,127,198,64,0.8,123,12,"10","3","7",2018,1,31,48,112,35,168,79,24,1002.651875,21,10.3525,"S","cloudy"
"aotizhongxin_aq",2018-03-31 11:00:00,83,221,69,0.8,118,14,"11","3","7",2018,1,29,59,99,38,315,63,22,1002.870275,24,7.0025,"S","cloudy"
"aotizhongxin_aq",2018-03-31 12:00:00,135,200,91,1,79,13,"12","3","7",2018,1,41,72,88,34,198,51,20.5,1003.052275,26.75,3.06,"S","cloudy"
"aotizhongxin_aq",2018-03-31 13:00:00,132,239,160,1.2,4,12,"13","3","7",2018,1,44,74,86,30,147,59,17.25,1003.665125,28.25,1.0825,"NE","cloudy"
"aotizhongxin_aq",2018-03-31 14:00:00,158,214,153,1.4,8,12,"14","3","7",2018,1,50,80,79,23,108,54,14.75,1004.566925,29,2.695,"N","clear"
"aotizhongxin_aq",2018-03-31 15:00:00,118,255,174,1.7,2,10,"15","3","7",2018,1,52,78,75,22,85,48,13.75,1004.777725,29,4.4075,"N","clear"
"aotizhongxin_aq",2018-03-31 16:00:00,126,236.5,166,1.55,0.624644603806109,10.5,"16","3","7",2018,1,55,89,50,21,63,53,12.5,1004.76475,32.5,4.265,"NE","cloudy"
"aotizhongxin_aq",2018-03-31 17:00:00,134,218,158,1.4,2,11,"17","3","7",2018,1,58,99,10,22,58,51,12.35,1004.9316,34.5,4.25,"NE","cloudy"
"aotizhongxin_aq",2018-03-31 18:00:00,123,210,148,1.2,2,11,"18","3","7",2018,1,51,80,2,21,53,47,11.6,1004.98845,36.25,4.0625,"NE","clear"
"aotizhongxin_aq",2018-03-31 19:00:00,132,205,138,1.2,2,10,"19","3","7",2018,1,58,83,2,21,48,45,11.2,1005.2157,39,3.6975,"NE","clear"
