"stationId","utc_time","PM2.5","PM10","NO2","hour","month","weekday","year","season","lwPM2.5","lwPM10","tdPM2.5","tdPM10","temperature","pressure","humidity","windSpeed","windDir","weather"
"LW2",2018-03-31 07:00:00,14.4,24.1,43.3,"7","3","7",2018,1,23.9,25.9,5.2,14.3,5.4375,988.5788,84,10.5625,"SW","cloudy"
"LW2",2018-03-31 08:00:00,18.6,29.7,57.5,"8","3","7",2018,1,25.8,26.2,4.3,14.6,6.05,988.96155,79.5,11.7975,"SW","cloudy"
"LW2",2018-03-31 09:00:00,15.4,11.5,47.1,"9","3","7",2018,1,27.2,32,4.7,15.4,6.5825,989.4604,76,12.5175,"SW","cloudy"
"LW2",2018-03-31 10:00:00,16.4,17.5,43.3,"10","3","7",2018,1,20.9,27.1,7.5,18.5,6.4975,990.47565,75.25,11.145,"SW","cloudy"
"LW2",2018-03-31 11:00:00,29.1,20.7,41.9,"11","3","7",2018,1,22.1,36.1,6.6,11.8,7.13,990.96605,73,9.6225,"SW","cloudy"
"LW2",2018-03-31 12:00:00,14,14.1,34.4,"12","3","7",2018,1,23.8,35,6.5,19.2,7.7875,991.3221,70.75,8.28,"W","cloudy"
"LW2",2018-03-31 13:00:00,19.7,17.1,31.1,"13","3","7",2018,1,25.9,38.8,10.1,9.5,8.415,991.520725,67.75,8.0075,"W","cloudy"
"LW2",2018-03-31 14:00:00,17.6,18.2,25,"14","3","7",2018,1,24.3,39.2,6,9,8.8925,991.6603,65.75,8.7975,"W","rainy"
"LW2",2018-03-31 15:00:00,16.8,15.7,22.6,"15","3","7",2018,1,27.8,40,3.8,8,9.1025,991.86965,64.75,10.1675,"NW","rainy"
"LW2",2018-03-31 16:00:00,12.1,14.1,21.4,"16","3","7",2018,1,28.4,37.2,4.9,9.7,8.5625,992.739575,67.25,12.545,"NW","cloudy"
"LW2",2018-03-31 17:00:00,8,13.6,19.5,"17","3","7",2018,1,28.7,42.3,12.3,17.4,8.175,993.324875,69.25,14.27,"NW","cloudy"
"LW2",2018-03-31 18:00:00,5.7,12.6,18.4,"18","3","7",2018,1,31.1,46.6,15.8,18.5,7.5925,994.014975,72.75,15.55,"NW","cloudy"
"LW2",2018-03-31 19:00:00,8.6,15.2,18.8,"19","3","7",2018,1,30.6,43.2,15.3,17.8,6.885,994.795925,76.5,16.36,"NW","cloudy"
"LW2",2018-03-31 20:00:00,15.4,17.9,28.7,"20","3","7",2018,1,32,41.1,17.3,16.7,6.2225,995.65475,80.75,16.93,"NW","clear"
"LW2",2018-03-31 21:00:00,12.3,14.5,29.7,"21","3","7",2018,1,31.9,38.6,10.7,16.8,5.785,996.57885,83.5,17.49,"NW","clear"
"LW2",2018-03-31 22:00:00,10.2,14.1,36.3,"22","3","7",2018,1,33.3,38.5,4,13.9,5.76,998.5576,84.25,17.475,"NW","cloudy"
"LW2",2018-03-31 23:00:00,12,11.4,39.1,"23","3","7",2018,1,32.6,40.3,4.2,10.6,5.7225,999.2505,84.25,17.6275,"NW","cloudy"
"LW2",2018-04-01 00:00:00,12.8,12.6,41.5,"0","4","1",2018,1,36.7,48.1,0.3,6.3,5.705,999.8656,83.5,17.365,"NW","cloudy"
"LW2",2018-04-01 01:00:00,6.8,14.2,43.3,"1","4","1",2018,1,36.8,47.9,2.5,8.5,5.59,1000.5079,83.25,16.47,"NW","cloudy"
"LW2",2018-04-01 02:00:00,13.4,15.6,43.3,"2","4","1",2018,1,34.8,46,4.4,6.9,5.3075,1001.160375,83.5,15.1125,"NW","cloudy"
"LW2",2018-04-01 03:00:00,10.7,10.3,46.1,"3","4","1",2018,1,23.4,36.2,8.4,6.3,4.8125,1001.775475,84.5,13.59,"NW","cloudy"
"LW2",2018-04-01 04:00:00,10.2,10.7,34.8,"4","4","1",2018,1,21.4,36.7,4.4,6,4.1775,1002.643625,84,13.4975,"NW","cloudy"
"LW2",2018-04-01 05:00:00,12,10.4,33.9,"5","4","1",2018,1,23.9,38.5,6.6,15.9,3.625,1003.231,85.5,11.935,"NW","cloudy"
"LW2",2018-04-01 06:00:00,13,10.5,38.6,"6","4","1",2018,1,36.3,44.2,6.1,16.4,3.485,1003.816975,85.75,10.58,"NW","cloudy"
"LW2",2018-04-01 07:00:00,11.1,17.6,37.2,"7","4","1",2018,1,39.4,42.9,7.5,20.2,3.9725,1004.430125,83.75,9.7425,"NW","cloudy"
"LW2",2018-04-01 08:00:00,11.7,19.6,35.8,"8","4","1",2018,1,42,49.7,6.2,26.7,4.9425,1005.030475,78.75,9.4375,"NW","cloudy"
"LW2",2018-04-01 09:00:00,10.7,14.7,28.2,"9","4","1",2018,1,37,56.9,8.5,23.8,6.135,1005.561175,72.75,9.22,"NW","clear"
"LW2",2018-04-01 10:00:00,8.1,16.7,39.5,"10","4","1",2018,1,30.3,46.1,10.7,17.4,7.125,1005.98965,66,8.4075,"NW","clear"
"LW2",2018-04-01 11:00:00,16.1,21.3,50.3,"11","4","1",2018,1,29.2,39.4,9.1,12.7,7.89,1006.28035,60,7.1425,"NW","cloudy"
"LW2",2018-04-01 12:00:00,13.5,18,38.1,"12","4","1",2018,1,30,41.6,12.6,16,8.38,1006.408175,56,5.54,"NW","cloudy"
"LW2",2018-04-01 13:00:00,12.4,12.8,15.5,"13","4","1",2018,1,30.5,35.8,9.6,12.4,8.5575,1006.2913,54.25,3.785,"NW","cloudy"
"LW2",2018-04-01 14:00:00,7.3,10.2,17.4,"14","4","1",2018,1,29.6,25.4,9.1,14.6,8.5675,1006.163525,55,2.9775,"W","cloudy"
"LW2",2018-04-01 15:00:00,8.1,12.5,37.2,"15","4","1",2018,1,35.8,37.5,8.5,7.2,8.415,1005.862925,56.5,3.965,"SW","cloudy"
"LW2",2018-04-01 16:00:00,11.3,13.7,26.3,"16","4","1",2018,1,15.6,34.3,12.3,12.8,20,940,22,18,"NO","cloudy"
"LW2",2018-04-01 17:00:00,8.1,12.1,26.3,"17","4","1",2018,1,17.3,25.4,12.7,15.4,20,940,22,18,"NO","cloudy"
"LW2",2018-04-01 18:00:00,6.3,11.3,30.1,"18","4","1",2018,1,18.7,28.9,8.4,11.8,7.2375,1005.192875,63,6.9575,"S","cloudy"
"LW2",2018-04-01 19:00:00,5.8,7.1,25.9,"19","4","1",2018,1,24.9,32.4,10.6,8.5,6.9275,1004.987975,66,7.1375,"S","cloudy"
"LW2",2018-04-01 20:00:00,0,5.2,13.2,"20","4","1",2018,1,25.5,37.1,10.2,15.7,6.4975,1004.826625,69.25,7.4875,"S","cloudy"
"LW2",2018-04-01 21:00:00,6.1,8.6,13.6,"21","4","1",2018,1,38.8,48.6,9.4,4.9,5.995,1004.5314,72.25,8.9725,"SE","cloudy"
"LW2",2018-04-01 22:00:00,4.4,12,17.4,"22","4","1",2018,1,36.6,45.5,7.4,6.1,5.49,1004.449875,75.25,11.7725,"SE","rainy"
"LW2",2018-04-01 23:00:00,6.6,11.4,22.6,"23","4","1",2018,1,32,39.7,8.6,9.8,5.13,1003.505825,78.25,14.555,"SE","rainy"
"LW2",2018-04-02 00:00:00,3.9,12.9,19.8,"0","4","2",2018,1,19.2,32.2,8.43560513577525,8.91954365756392,5.065,1002.31075,81.5,16.69,"SE","rainy"
"LW2",2018-04-02 01:00:00,3.4,14.7,23.5,"1","4","2",2018,1,9,19.4,8.4328578776423,8.91628037473727,5.395,1000.985175,85,17.465,"SE","rainy"
"LW2",2018-04-02 02:00:00,9.6,15.9,19.8,"2","4","2",2018,1,7.6,16.8,8.43011061950936,8.91301709191061,5.965,999.673725,88.25,17.82,"SE","rainy"
"LW2",2018-04-02 03:00:00,8.7,9.4,20.3,"3","4","2",2018,1,6.8,15.3,8.42736336137641,8.90975380908395,6.5575,998.5271,91,18.41,"S","rainy"
"LW2",2018-04-02 04:00:00,8.8,17.5,22.1,"4","4","2",2018,1,7.1,17.1,8.42461610324346,8.9064905262573,6.2825,998.474975,90.25,19.455,"S","rainy"
"LW2",2018-04-02 05:00:00,14,13,20.2,"5","4","2",2018,1,4.6,19.5,8.42186884511051,8.90322724343064,6.6375,997.649275,90.75,19.3725,"S","rainy"
"LW2",2018-04-02 06:00:00,12.4,16.5,23.1,"6","4","2",2018,1,7.7,32.4,8.41912158697757,8.89996396060398,6.9975,996.8258,90.75,19.3425,"S","rainy"
"LW2",2018-04-02 07:00:00,8.6,14.1,22.1,"7","4","2",2018,1,10.1,22.9,8.41637432884462,8.89670067777732,7.3725,995.99015,90,19.705,"S","rainy"
"LW2",2018-04-02 08:00:00,9.1,13.6,24.5,"8","4","2",2018,1,10.5,19.2,8.41362707071167,8.89343739495067,7.78,995.1994,88.25,20.27,"S","rainy"
"LW2",2018-04-02 09:00:00,9.6,14,29.2,"9","4","2",2018,1,17.2,21.7,8.41087981257873,8.89017411212401,8.2225,994.528375,86.5,20.7575,"S","rainy"
"LW2",2018-04-02 10:00:00,9.7,15.2,29.2,"10","4","2",2018,1,9.6,30.1,8.40813255444578,8.88691082929735,9.1775,994.15015,85.5,19.195,"S","rainy"
"LW2",2018-04-02 11:00:00,13,17.9,31,"11","4","2",2018,1,11.5,23,8.40538529631283,8.8836475464707,9.265,993.489075,84.5,19.71,"S","rainy"
"LW2",2018-04-02 12:00:00,7.2,11.7,24.5,"12","4","2",2018,1,19.8,28.5,8.40263803817988,8.88038426364404,9.2625,992.859975,84.25,19.9525,"S","rainy"
"LW2",2018-04-02 13:00:00,6.9,8.5,14.1,"13","4","2",2018,1,15.9,18.1,8.39989078004694,8.87712098081738,9.265,992.281725,85,19.68,"S","rainy"
"LW2",2018-04-02 14:00:00,6.6,7.4,12.7,"14","4","2",2018,1,12.7,32.6,8.39714352191399,8.87385769799073,9.325,991.733025,86.25,19.0725,"S","rainy"
"LW2",2018-04-02 15:00:00,6.6,5.6,11.3,"15","4","2",2018,1,20.7,27.9,8.39439626378104,8.87059441516407,9.4875,991.182725,87.5,18.4075,"S","rainy"
"LW2",2018-04-02 16:00:00,7.6,8,10,"16","4","2",2018,1,15.3,26.2,8.39164900564809,8.86733113233741,9.2375,990.32915,90.25,16.105,"S","rainy"
"LW2",2018-04-02 17:00:00,6.8,7.5,6.9,"17","4","2",2018,1,18.4,19.6,8.38890174751515,8.86406784951076,9.495,989.89565,90.75,14.8275,"S","rainy"
"LW2",2018-04-02 18:00:00,7.4,7.8,6.1,"18","4","2",2018,1,18,24.8,8.3861544893822,8.8608045666841,9.67,989.6,91.75,13.97,"S","rainy"
"LW2",2018-04-02 19:00:00,6.4,8.2,8,"19","4","2",2018,1,22.9,34.3,8.38340723124925,8.85754128385744,9.65,989.4562,93,13.6875,"S","rainy"
"LW2",2018-04-02 20:00:00,7,6.8,9.4,"20","4","2",2018,1,20.8,32.4,8.38065997311631,8.85427800103079,9.47,989.42715,94.5,13.85,"S","cloudy"
"LW2",2018-04-02 21:00:00,5.7,9.4,16,"21","4","2",2018,1,13.5,19.9,8.37791271498336,8.85101471820413,9.2025,989.463,95.5,14.26,"S","cloudy"
"LW2",2018-04-02 22:00:00,7,12.4,19.7,"22","4","2",2018,1,10,13.1,8.37516545685041,8.84775143537747,8.865,989.75075,96,15.2375,"S","cloudy"
"LW2",2018-04-02 23:00:00,6.7,12.5,22.1,"23","4","2",2018,1,5.8,15,8.37241819871746,8.84448815255082,8.725,989.632975,96.5,15.1975,"S","cloudy"
"LW2",2018-04-03 00:00:00,6.6,12.7,20.2,"0","4","3",2018,1,7.5,9.6,12.8,12.6,8.7475,989.4427,96,15.3025,"S","cloudy"
"LW2",2018-04-03 01:00:00,7.3,12.3,23.1,"1","4","3",2018,1,7.2,3.6,6.8,14.2,8.9775,989.2123,95.5,15.7775,"S","cloudy"
"LW2",2018-04-03 02:00:00,10.9,16.4,23.6,"2","4","3",2018,1,6.5,6.6,13.4,15.6,9.3025,988.977225,94.5,16.5925,"S","cloudy"
"LW2",2018-04-03 03:00:00,9.6,18,22.6,"3","4","3",2018,1,3.5,9.8,10.7,10.3,9.5975,988.773875,92.5,17.6775,"S","cloudy"
"LW2",2018-04-03 04:00:00,10.3,20.7,NA,"4","4","3",2018,1,2.9,12.5,10.2,10.7,9.715,988.723075,91,18.6,"S","cloudy"
"LW2",2018-04-03 05:00:00,8.9,14.8,16.4,"5","4","3",2018,1,4.8,9.7,12,10.4,9.735,988.5616,89.75,19.3,"S","cloudy"
"LW2",2018-04-03 06:00:00,10.6,14,17.4,"6","4","3",2018,1,8.7,0.7,13,10.5,9.75,988.4641,88.75,19.7275,"S","cloudy"
"LW2",2018-04-03 07:00:00,8.6,16,22.1,"7","4","3",2018,1,6.2,3.8,11.1,17.6,9.855,988.4646,88.5,19.9,"S","cloudy"
"LW2",2018-04-03 08:00:00,9.3,16.3,28.7,"8","4","3",2018,1,0.7,7.1,11.7,19.6,10.1325,988.580675,88,20.1425,"S","cloudy"
"LW2",2018-04-03 09:00:00,13.6,20.4,23.1,"9","4","3",2018,1,5.7,6.7,10.7,14.7,10.6675,988.6484,86.25,20.9825,"SW","cloudy"
"LW2",2018-04-03 10:00:00,8.9,14.9,22.6,"10","4","3",2018,1,8.3,14.6,8.1,16.7,11.275,989.1542,82.25,21.8325,"SW","cloudy"
"LW2",2018-04-03 11:00:00,11.7,17.2,26.8,"11","4","3",2018,1,13.8,11.9,16.1,21.3,12.09,989.3067,77,23.045,"SW","cloudy"
"LW2",2018-04-03 12:00:00,12.0787514431933,17.9584563158811,NA,"12","4","3",2018,1,13.6,32,13.5,18,12.7675,989.3841,71.75,24.0275,"SW","cloudy"
"LW2",2018-04-03 13:00:00,13,18.9,19.8,"13","4","3",2018,1,16.2,40.7,12.4,12.8,13.1325,989.37485,67,24.455,"SW","cloudy"
"LW2",2018-04-03 14:00:00,9.8,16.1,29.2,"14","4","3",2018,1,15.7,28.1,7.3,10.2,13.18,989.31785,63.5,24.265,"SW","cloudy"
"LW2",2018-04-03 15:00:00,11.8,12.9,25,"15","4","3",2018,1,13.4,37.3,8.1,12.5,12.9625,989.2647,62,23.4575,"SW","cloudy"
"LW2",2018-04-03 16:00:00,12.3,15.1,15.1,"16","4","3",2018,1,14.4,24.6,11.3,13.7,12.22,989.30175,65.5,23.12,"SW","cloudy"
"LW2",2018-04-03 17:00:00,8,12.6,13.8,"17","4","3",2018,1,6.5,22.5,8.1,12.1,11.6325,989.452325,68.5,22.0875,"SW","cloudy"
"LW2",2018-04-03 18:00:00,6.4,14.8,10.4,"18","4","3",2018,1,8,18.7,6.3,11.3,11.01,989.66495,72.25,21.005,"SW","cloudy"
"LW2",2018-04-03 19:00:00,10.3,11.6,10.4,"19","4","3",2018,1,19.8,22.5,5.8,7.1,10.42,989.910275,76.25,19.9625,"SW","cloudy"
"LW2",2018-04-03 20:00:00,4,11.2,19.8,"20","4","3",2018,1,18.9,29.1,-1,5.2,9.8925,990.1543,79.25,18.8275,"S","cloudy"
"LW2",2018-04-03 21:00:00,7.6,8.9,26.4,"21","4","3",2018,1,9.3,17.4,6.1,8.6,9.4425,990.3614,82,17.3975,"S","clear"
"LW2",2018-04-03 22:00:00,8.4,9.2,22.2,"22","4","3",2018,1,13.2,22.8,4.4,12,8.825,990.600825,86.75,15.27,"S","cloudy"
"LW2",2018-04-03 23:00:00,6.5,11.5,15.1,"23","4","3",2018,1,11.2,15.2,6.6,11.4,8.595,990.697975,88.25,14.9325,"S","cloudy"
"LW2",2018-04-04 00:00:00,3.9,11.6,12.3,"0","4","4",2018,1,12.5,21.1,3.9,12.9,8.385,990.6338,89,14.695,"S","cloudy"
"LW2",2018-04-04 01:00:00,7.8,14.8,11.7,"1","4","4",2018,1,13.2,14.3,3.4,14.7,8.1325,990.367725,88.5,14.4225,"S","cloudy"
